supplier_id,supplier_name,warehouse_id,warehouse_name,cohort_month,po_count,ordered_units,received_units,receipt_fill_rate,on_time_delivery_rate,average_delay_days,lead_time_variability,late_received_units,downstream_units_demanded,downstream_units_lost_sales,downstream_lost_sales_revenue,downstream_stockout_rate,downstream_fill_rate,cohort_risk_score
SUP-010,Supplier 10,WH-MAD,Madrid Regional Hub,2025-04-01,6,4479.0,4425.0,0.9879437374413932,0.3333333333333333,0.8333333333333334,1.2110601416389968,1994.0,5997.0,401.0,6300.01,0.06686676671669167,0.9331332332833083,41.3768143670909
SUP-004,Supplier 4,WH-LYON,Lyon EU Gateway,2025-05-01,10,6109.0,6023.0,0.985922409559666,0.5,1.1,3.1073389830457114,3278.0,5818.0,204.0,8797.369999999999,0.035063595737366796,0.9649364042626332,41.37294383149821
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2024-07-01,9,7398.0,7299.0,0.98661800486618,0.6666666666666666,0.7777777777777778,2.5873624493766707,2644.0,8274.0,956.0,60267.02,0.11554266376601402,0.884457336233986,41.337786742511014
SUP-003,Supplier 3,WH-PORTO,Porto Distribution Center,2024-09-01,13,14956.0,13595.0,0.9089997325488098,0.8461538461538461,1.2307692307692308,9.551479949765337,1934.0,16075.0,1940.0,32654.58,0.12068429237947123,0.8793157076205288,41.314828427922585
SUP-012,Supplier 12,WH-MAD,Madrid Regional Hub,2024-03-01,14,11148.0,10987.0,0.9855579476139218,0.5,1.5,2.946407758834252,6562.0,12867.0,354.0,4180.23,0.027512240615528094,0.9724877593844719,41.25787898719894
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2025-05-01,4,4850.0,4765.0,0.9824742268041237,0.5,2.0,3.162277660168379,3024.0,5497.0,74.0,1778.2199999999998,0.01346188830271057,0.9865381116972894,41.25251850722041
SUP-008,Supplier 8,WH-MAD,Madrid Regional Hub,2025-01-01,20,17023.0,16800.0,0.9869000763672678,0.55,1.6,3.119969635479773,8422.0,15489.0,347.0,9621.490000000002,0.02240299567434954,0.9775970043256504,41.241337369814055
SUP-006,Supplier 6,WH-PORTO,Porto Distribution Center,2024-01-01,4,4830.0,4744.0,0.9821946169772257,0.25,2.5,3.304037933599835,2113.0,4603.0,0.0,0.0,0.0,1.0,41.20605690039975
SUP-012,Supplier 12,WH-LYON,Lyon EU Gateway,2025-10-01,15,10049.0,9850.0,0.9801970345307991,0.4,1.0666666666666667,1.61245154965971,5219.0,10548.0,569.0,8853.6,0.05394387561623056,0.9460561243837694,41.14550994851518
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2025-01-01,17,12358.0,12197.0,0.9869720019420618,0.6470588235294118,1.5294117647058822,3.7991872195789145,4183.0,13116.0,933.0,21217.98,0.0711344922232388,0.9288655077767612,41.1146893250877
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2024-07-01,18,12811.0,12536.0,0.9785340722816329,0.7222222222222222,1.0555555555555556,3.3781303565555834,3621.0,15533.0,2032.0,41416.119999999995,0.1308182579025301,0.8691817420974699,41.0705858314108
SUP-007,Supplier 7,WH-LIS,Lisbon Distribution Center,2024-09-01,15,14813.0,14476.0,0.9772497130898535,0.6,1.5333333333333334,4.436858605558023,6111.0,14665.0,484.0,26349.289999999994,0.033003750426184794,0.9669962495738152,41.01999096402423
SUP-006,Supplier 6,WH-PORTO,Porto Distribution Center,2025-10-01,4,5016.0,4958.0,0.9884370015948963,0.5,1.5,3.915780041490243,1008.0,5092.0,62.0,1312.54,0.012175962293794187,0.9878240377062059,40.98639881154583
SUP-005,Supplier 5,WH-LIS,Lisbon Distribution Center,2025-07-01,13,16425.0,16092.0,0.9797260273972602,0.6923076923076923,1.6923076923076923,5.612486080160912,5371.0,18103.0,1207.0,54931.42999999999,0.06667403192840965,0.9333259680715903,40.982530358654415
SUP-005,Supplier 5,WH-LIS,Lisbon Distribution Center,2025-09-01,12,16826.0,16435.0,0.9767621538095804,0.4166666666666667,2.3333333333333335,3.4234042953903314,8687.0,15799.0,0.0,0.0,0.0,1.0,40.96843977641883
SUP-001,Supplier 1,WH-LYON,Lyon EU Gateway,2025-05-01,10,9941.0,8773.0,0.882506790061362,0.7,1.3,8.543353491977777,2904.0,10983.0,471.0,4115.76,0.04288445779841573,0.9571155422015842,40.8608381933462
SUP-010,Supplier 10,WH-PORTO,Porto Distribution Center,2024-06-01,7,5215.0,5096.0,0.9771812080536912,0.42857142857142855,1.4285714285714286,1.914854215512676,3490.0,5420.0,214.0,2340.42,0.03948339483394834,0.9605166051660516,40.84830691513629
SUP-010,Supplier 10,WH-LIS,Lisbon Distribution Center,2025-01-01,5,3754.0,3700.0,0.9856153436334576,0.4,2.4,3.209361307176242,2154.0,6313.0,0.0,0.0,0.0,1.0,40.814041960764364
SUP-007,Supplier 7,WH-PORTO,Porto Distribution Center,2024-12-01,22,16734.0,16435.0,0.9821321859686865,0.5909090909090909,1.4090909090909092,2.642067274033627,6650.0,16054.0,838.0,33380.64,0.05219882895228604,0.947801171047714,40.808780140092324
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2025-06-01,13,13006.0,12765.0,0.9814700907273566,0.6153846153846154,1.8461538461538463,4.412976203692806,4503.0,12653.0,433.0,16559.48,0.03422113332806449,0.9657788666719355,40.80241880951218
SUP-006,Supplier 6,WH-LYON,Lyon EU Gateway,2024-04-01,3,3504.0,3443.0,0.9825913242009132,0.0,2.3333333333333335,1.7320508075688772,3443.0,4533.0,96.0,2052.42,0.021178027796161483,0.9788219722038385,40.79991689426015
SUP-008,Supplier 8,WH-PORTO,Porto Distribution Center,2024-09-01,16,13912.0,13725.0,0.9865583668775159,0.4375,1.8125,3.3763886032268258,7613.0,15117.0,160.0,3606.67,0.010584110603955811,0.9894158893960442,40.79889521916867
SUP-004,Supplier 4,WH-LIS,Lisbon Distribution Center,2025-10-01,8,9244.0,9175.0,0.9925356988316746,0.5,1.875,3.625307868699863,4300.0,8955.0,52.0,467.48,0.005806811836962591,0.9941931881630374,40.77416921826786
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2024-08-01,10,7913.0,7819.0,0.9881208138506256,0.5,1.6,3.9777157040470126,4228.0,7472.0,52.0,1211.32,0.006959314775160599,0.9930406852248393,40.74891565331058
SUP-008,Supplier 8,WH-LIS,Lisbon Distribution Center,2024-04-01,18,21594.0,21303.0,0.986524034454015,0.3888888888888889,2.1666666666666665,3.4978985287808246,12816.0,18839.0,4.0,136.6,0.00021232549498381018,0.9997876745050162,40.68813068150277
SUP-006,Supplier 6,WH-LIS,Lisbon Distribution Center,2025-06-01,3,4341.0,4265.0,0.9824925132457959,0.3333333333333333,2.0,3.785938897200182,1214.0,5740.0,0.0,0.0,0.0,1.0,40.67890834580027
SUP-008,Supplier 8,WH-PORTO,Porto Distribution Center,2025-01-01,16,13827.0,13677.0,0.9891516597960512,0.5625,1.9375,3.415650255319866,6926.0,14377.0,196.0,3492.42,0.013632885859358698,0.9863671141406413,40.67485029513076
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2024-03-01,12,11447.0,11243.0,0.9821787367869311,0.4166666666666667,1.9166666666666667,3.4410622038709344,5039.0,11694.0,71.0,2941.99,0.006071489652813409,0.9939285103471865,40.64993485889678
SUP-012,Supplier 12,WH-LIS,Lisbon Distribution Center,2025-04-01,13,14625.0,14371.0,0.9826324786324786,0.38461538461538464,1.7692307692307692,2.4625398604088757,9898.0,13071.0,293.0,5345.77,0.022416035498431644,0.9775839645015684,40.64765059962709
SUP-008,Supplier 8,WH-PORTO,Porto Distribution Center,2025-02-01,15,13733.0,13592.0,0.9897327605038957,0.3333333333333333,2.533333333333333,2.8735244660769563,8934.0,12592.0,0.0,0.0,0.0,1.0,40.643620032448766
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2025-04-01,4,4770.0,4711.0,0.9876310272536688,0.5,0.75,5.315072906367325,1108.0,5481.0,37.0,480.63,0.006750592957489509,0.9932494070425105,40.60127996871648
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2024-03-01,12,9224.0,9021.0,0.9779921942758023,0.5833333333333334,1.4166666666666667,3.725424523297698,4692.0,11552.0,370.0,16984.85,0.03202908587257618,0.9679709141274239,40.59375492356612
SUP-012,Supplier 12,WH-LYON,Lyon EU Gateway,2025-04-01,15,9664.0,9466.0,0.9795115894039735,0.4666666666666667,1.1333333333333333,1.5583874449479598,6072.0,9976.0,480.0,7764.27,0.048115477145148355,0.9518845228548516,40.57531065299397
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2024-08-01,22,15938.0,15707.0,0.9855063370560924,0.6363636363636364,1.8636363636363635,4.641241810240611,5653.0,14936.0,609.0,19405.82,0.04077396893411891,0.9592260310658811,40.53936250955595
SUP-008,Supplier 8,WH-PORTO,Porto Distribution Center,2024-02-01,16,14899.0,14582.0,0.9787234042553191,0.4375,1.875,3.651483716701107,7901.0,13914.0,46.0,968.02,0.003306022710938623,0.9966939772890614,40.53932158182261
SUP-004,Supplier 4,WH-LIS,Lisbon Distribution Center,2024-06-01,9,9857.0,9704.0,0.984478035913564,0.5555555555555556,1.7777777777777777,3.3952581312438936,4470.0,8678.0,102.0,7530.94,0.01175386033648306,0.9882461396635169,40.529427802771366
SUP-008,Supplier 8,WH-LIS,Lisbon Distribution Center,2024-02-01,14,18675.0,18455.0,0.9882195448460509,0.35714285714285715,2.0714285714285716,3.4964660337653397,12374.0,16696.0,0.0,0.0,0.0,1.0,40.42327047921944
SUP-001,Supplier 1,WH-PORTO,Porto Distribution Center,2024-06-01,12,12572.0,11657.0,0.9272192173083041,0.6666666666666666,1.9166666666666667,4.7736651315188405,3808.0,12066.0,668.0,10745.02,0.05536217470578485,0.9446378252942151,40.40632698125437
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2025-05-01,19,12948.0,12727.0,0.9829317269076305,0.5263157894736842,0.9473684210526315,1.9853262874994266,6525.0,13794.0,616.0,12588.089999999998,0.044657097288676235,0.9553429027113237,40.402720857622526
SUP-010,Supplier 10,WH-MAD,Madrid Regional Hub,2024-11-01,9,6192.0,6081.0,0.9820736434108527,0.4444444444444444,0.7777777777777778,1.7873008824606014,3417.0,6099.0,314.0,2962.07,0.0514838498114445,0.9485161501885555,40.36803904996251
SUP-010,Supplier 10,WH-LIS,Lisbon Distribution Center,2024-09-01,7,7029.0,6860.0,0.9759567506046379,0.42857142857142855,1.5714285714285714,1.6035674514745464,2979.0,6618.0,237.0,1700.77,0.035811423390752495,0.9641885766092475,40.32572542420019
SUP-011,Supplier 11,WH-LIS,Lisbon Distribution Center,2025-12-01,12,11358.0,11121.0,0.9791336502905441,0.5,1.5833333333333333,3.3427896171076075,5426.0,10403.0,122.0,5735.88,0.011727386330866096,0.9882726136691339,40.31857978464654
SUP-008,Supplier 8,WH-MAD,Madrid Regional Hub,2025-06-01,19,17549.0,17255.0,0.9832469086557638,0.5263157894736842,0.8421052631578947,2.5944159558649766,7956.0,17392.0,651.0,18463.71,0.03743100275988961,0.9625689972401104,40.29436522334661
SUP-012,Supplier 12,WH-LIS,Lisbon Distribution Center,2025-08-01,13,13370.0,13251.0,0.9910994764397906,0.46153846153846156,1.0769230769230769,1.8878830906871764,7086.0,14326.0,607.0,5956.7,0.042370515147284654,0.9576294848527154,40.27664259470342
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2024-06-01,5,7289.0,7131.0,0.9783235011661408,0.4,1.6,4.183300132670377,5424.0,5583.0,0.0,0.0,0.0,1.0,40.27495019900556
SUP-004,Supplier 4,WH-LIS,Lisbon Distribution Center,2025-09-01,8,7967.0,7869.0,0.9876992594452115,0.625,0.75,2.5319388392523003,2851.0,8634.0,737.0,15049.54,0.08536020384526291,0.9146397961547371,40.27024690279655
SUP-012,Supplier 12,WH-LIS,Lisbon Distribution Center,2025-09-01,12,11542.0,11363.0,0.9844914226303934,0.5,1.25,2.593698657761292,4783.0,12738.0,354.0,4770.98,0.027790861987753178,0.9722091380122468,40.13920389083674
SUP-012,Supplier 12,WH-MAD,Madrid Regional Hub,2025-01-01,11,10040.0,9929.0,0.9889442231075697,0.5454545454545454,1.0909090909090908,2.766684921443975,4319.0,11945.0,344.0,6758.66,0.02879866052741733,0.9712013394725827,40.12784122915172
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2024-01-01,10,10674.0,10535.0,0.9869777028293049,0.6,1.7,4.971027168615266,3643.0,11439.0,168.0,7084.56,0.014686598478888015,0.985313401521112,40.058185895021566
SUP-010,Supplier 10,WH-PORTO,Porto Distribution Center,2025-11-01,8,5880.0,5776.0,0.9823129251700681,0.375,1.125,1.7677669529663689,2890.0,5737.0,236.0,1756.41,0.04113648248213352,0.9588635175178665,40.04804378024217
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2024-04-01,18,13245.0,13057.0,0.9858059645149113,0.5555555555555556,1.9444444444444444,3.3998269852173006,6433.0,13666.0,54.0,1033.98,0.003951412264012879,0.9960485877359871,40.037281875679234
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2024-11-01,19,13371.0,13157.0,0.9839952135218009,0.5789473684210527,1.5789473684210527,3.4843006295658503,5664.0,14597.0,360.0,5181.570000000001,0.024662601904500925,0.975337398095499,40.023145679498
SUP-005,Supplier 5,WH-MAD,Madrid Regional Hub,2025-03-01,14,14811.0,14554.0,0.982648031868206,0.42857142857142855,1.7857142857142858,2.920183646189487,9357.0,14276.0,140.0,5598.55,0.009806668534603531,0.9901933314653965,39.97618014574812
SUP-009,Supplier 9,WH-LYON,Lyon EU Gateway,2024-06-01,11,7744.0,7632.0,0.9855371900826446,0.5454545454545454,0.45454545454545453,0.7862453931068966,2841.0,8132.0,550.0,11646.51,0.0676340383669454,0.9323659616330546,39.9179737029068
SUP-012,Supplier 12,WH-MAD,Madrid Regional Hub,2024-08-01,16,14238.0,14033.0,0.9856019103806715,0.5625,0.9375,2.159282288168918,5946.0,13773.0,631.0,8356.15,0.04581427430479924,0.9541857256952008,39.902486146675514
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2024-06-01,20,11559.0,11337.0,0.9807941863483001,0.6,1.35,2.760625405877977,4477.0,11212.0,567.0,10117.929999999998,0.05057081698180521,0.9494291830181948,39.87746891512865
SUP-009,Supplier 9,WH-PORTO,Porto Distribution Center,2024-02-01,8,7788.0,7586.0,0.9740626605033385,0.5,1.625,3.399054490379851,2926.0,7427.0,47.0,790.0699999999999,0.006328261747677393,0.9936717382523226,39.87014745475615
SUP-008,Supplier 8,WH-LIS,Lisbon Distribution Center,2024-09-01,16,19639.0,19372.0,0.9864046030856968,0.5625,1.5,3.4101563991504356,9614.0,18489.0,295.0,8446.47,0.01595543296013846,0.9840445670398615,39.86807567485214
SUP-011,Supplier 11,WH-PORTO,Porto Distribution Center,2025-11-01,7,5386.0,5300.0,0.9840326773115484,0.5714285714285714,1.4285714285714286,3.2586880211286897,1582.0,7044.0,172.0,4111.2300000000005,0.02441794434980125,0.9755820556501987,39.77482832730587
SUP-012,Supplier 12,WH-LIS,Lisbon Distribution Center,2024-09-01,11,11316.0,11159.0,0.9861258395192648,0.45454545454545453,1.3636363636363635,2.73030134866931,6336.0,13030.0,256.0,8528.37,0.019646968534151956,0.9803530314658481,39.751502210889534
SUP-010,Supplier 10,WH-LIS,Lisbon Distribution Center,2024-02-01,6,6936.0,6776.0,0.9769319492502884,0.3333333333333333,1.8333333333333333,3.444802848737017,5606.0,6011.0,0.0,0.0,0.0,1.0,39.750537606438854
SUP-006,Supplier 6,WH-LYON,Lyon EU Gateway,2024-12-01,5,6096.0,5970.0,0.9793307086614174,0.6,2.0,3.5637059362410923,2483.0,5601.0,136.0,3259.11,0.024281378325299054,0.9757186216747009,39.73459982106153
SUP-007,Supplier 7,WH-PORTO,Porto Distribution Center,2025-03-01,17,12537.0,12340.0,0.9842865119247028,0.5882352941176471,1.5294117647058822,3.2027102493320356,4495.0,12986.0,416.0,10656.269999999999,0.03203449869089789,0.9679655013091021,39.71788594635272
SUP-007,Supplier 7,WH-MAD,Madrid Regional Hub,2025-11-01,18,14018.0,13808.0,0.9850192609502069,0.6666666666666666,0.7777777777777778,2.6672793413827733,3991.0,14438.0,1471.0,26440.100000000002,0.10188391744008865,0.8981160825599114,39.68632169986179
SUP-008,Supplier 8,WH-MAD,Madrid Regional Hub,2024-10-01,21,18373.0,18063.0,0.9831274152288685,0.5714285714285714,1.2380952380952381,3.3101575275419837,8588.0,16804.0,445.0,14475.96,0.0264817900499881,0.9735182099500119,39.68289377464498
SUP-008,Supplier 8,WH-LYON,Lyon EU Gateway,2025-10-01,18,13646.0,13386.0,0.9809467975963653,0.4444444444444444,1.2222222222222223,2.602160992341819,7030.0,14349.0,338.0,5970.199999999999,0.0235556484772458,0.9764443515227542,39.62086781931781
SUP-012,Supplier 12,WH-MAD,Madrid Regional Hub,2024-10-01,15,14178.0,13901.0,0.9804626886725913,0.4666666666666667,0.6666666666666666,1.4864467059144129,6759.0,13661.0,675.0,13925.340000000002,0.04941073127882293,0.9505892687211771,39.49085802874083
SUP-012,Supplier 12,WH-MAD,Madrid Regional Hub,2025-10-01,15,11779.0,11576.0,0.9827659393836489,0.5333333333333333,1.0666666666666667,1.8464895909600494,3694.0,13006.0,463.0,10213.47,0.03559895432877134,0.9644010456712286,39.46844144797023
SUP-004,Supplier 4,WH-PORTO,Porto Distribution Center,2025-03-01,9,6866.0,6742.0,0.9819399941741916,0.3333333333333333,1.7777777777777777,2.6925824035672523,4243.0,6923.0,60.0,660.18,0.008666762964032933,0.9913332370359671,39.45124306246564
SUP-006,Supplier 6,WH-LIS,Lisbon Distribution Center,2024-06-01,5,6419.0,6266.0,0.9761645116061692,0.4,1.6,2.5495097567963922,5037.0,6000.0,79.0,1672.43,0.013166666666666667,0.9868333333333333,39.29977082315755
SUP-012,Supplier 12,WH-LYON,Lyon EU Gateway,2024-07-01,15,9907.0,9737.0,0.9828404158675684,0.6,0.6666666666666666,1.5430334996209192,3016.0,10975.0,838.0,17679.82,0.07635535307517084,0.9236446469248292,39.26441035222814
SUP-010,Supplier 10,WH-LYON,Lyon EU Gateway,2024-10-01,9,5060.0,4974.0,0.98300395256917,0.4444444444444444,1.1111111111111112,2.1794494717703365,2158.0,5193.0,149.0,2716.37,0.02869247063354516,0.9713075293664548,39.255377053049415
SUP-005,Supplier 5,WH-LIS,Lisbon Distribution Center,2024-11-01,11,14966.0,14907.0,0.9960577308566083,0.5454545454545454,1.2727272727272727,2.796101181678127,4850.0,16961.0,264.0,11273.229999999998,0.015565119981133187,0.9844348800188668,39.18997695501684
SUP-009,Supplier 9,WH-LYON,Lyon EU Gateway,2025-12-01,13,8802.0,8705.0,0.9889797773233356,0.5384615384615384,0.46153846153846156,1.1151635501529555,3209.0,9488.0,526.0,10115.44,0.055438448566610454,0.9445615514333895,39.062284897587865
SUP-005,Supplier 5,WH-MAD,Madrid Regional Hub,2025-01-01,13,14026.0,13820.0,0.9853129901611293,0.6153846153846154,1.1538461538461537,4.437601569801832,4342.0,13478.0,454.0,17596.17,0.03368452292625018,0.9663154770737498,39.056739424927116
SUP-007,Supplier 7,WH-LIS,Lisbon Distribution Center,2024-05-01,15,15046.0,14739.0,0.9795959058886082,0.5333333333333333,1.2,3.377798663260409,6618.0,15237.0,133.0,1375.1699999999998,0.008728752379077246,0.9912712476209228,39.04687314534364
SUP-012,Supplier 12,WH-LIS,Lisbon Distribution Center,2025-02-01,11,11055.0,10914.0,0.9872455902306648,0.45454545454545453,1.2727272727272727,2.119176512447486,6392.0,11260.0,268.0,3197.24,0.023801065719360567,0.9761989342806394,39.02912510819613
SUP-008,Supplier 8,WH-MAD,Madrid Regional Hub,2025-09-01,21,18513.0,18112.0,0.978339545184465,0.47619047619047616,1.2857142857142858,2.736873433404656,8756.0,16203.0,226.0,4290.1,0.013948034314633092,0.9860519656853669,38.901553204907486
SUP-005,Supplier 5,WH-LYON,Lyon EU Gateway,2025-08-01,15,12143.0,11961.0,0.9850119410359878,0.6666666666666666,1.2666666666666666,3.4323391995769272,3706.0,12491.0,909.0,36562.69,0.07277239612521015,0.9272276038747899,38.8974396549443
SUP-012,Supplier 12,WH-LIS,Lisbon Distribution Center,2024-08-01,14,15579.0,15439.0,0.9910135438731625,0.5,1.2142857142857142,2.218800784900916,7651.0,14624.0,316.0,7166.88,0.02160831509846827,0.9783916849015317,38.81859096289547
SUP-012,Supplier 12,WH-PORTO,Porto Distribution Center,2025-09-01,12,9181.0,8991.0,0.9793050865918745,0.4166666666666667,1.0833333333333333,2.081665999466133,5011.0,11486.0,300.0,6773.04,0.02611875326484416,0.9738812467351559,38.783713828626325
SUP-007,Supplier 7,WH-LIS,Lisbon Distribution Center,2024-03-01,16,15871.0,15564.0,0.9806565433810094,0.5625,1.0625,2.7133927102430273,6758.0,14960.0,377.0,4615.96,0.025200534759358288,0.9747994652406418,38.72768484973768
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2025-02-01,5,5237.0,5146.0,0.9826236394882566,0.6,1.8,5.029910535983717,1099.0,4742.0,0.0,0.0,0.0,1.0,38.71153247064224
SUP-006,Supplier 6,WH-LYON,Lyon EU Gateway,2024-03-01,3,3004.0,2955.0,0.9836884154460719,0.3333333333333333,2.3333333333333335,1.5275252316519463,2499.0,4628.0,22.0,465.74,0.004753673292999135,0.9952463267070009,38.6563001522556
SUP-010,Supplier 10,WH-LYON,Lyon EU Gateway,2024-05-01,9,5290.0,5201.0,0.9831758034026465,0.5555555555555556,0.7777777777777778,1.6583123951777,1577.0,4821.0,196.0,2455.41,0.04065546567102261,0.9593445343289774,38.59723220528758
SUP-007,Supplier 7,WH-LIS,Lisbon Distribution Center,2024-02-01,13,12496.0,12305.0,0.9847151088348272,0.6153846153846154,1.0769230769230769,4.085622069196769,4821.0,13272.0,474.0,20790.06,0.03571428571428571,0.9642857142857143,38.58594585538245
SUP-007,Supplier 7,WH-MAD,Madrid Regional Hub,2024-01-01,14,10366.0,10219.0,0.9858190237314297,0.42857142857142855,1.2142857142857142,2.935197542821371,5104.0,12205.0,123.0,1162.35,0.010077836952068825,0.9899221630479311,38.56698788628732
SUP-004,Supplier 4,WH-MAD,Madrid Regional Hub,2024-05-01,9,7277.0,7175.0,0.9859832348495259,0.6666666666666666,1.6666666666666667,4.0034707164881045,2228.0,7840.0,418.0,27196.48,0.053316326530612246,0.9466836734693878,38.52210484480019
SUP-007,Supplier 7,WH-LIS,Lisbon Distribution Center,2025-06-01,15,15386.0,15177.0,0.9864162225399714,0.5333333333333333,1.1333333333333333,2.756809750418044,7530.0,15853.0,210.0,8715.84,0.01324670409386236,0.9867532959061376,38.505772769389544
SUP-008,Supplier 8,WH-PORTO,Porto Distribution Center,2025-09-01,17,15197.0,14984.0,0.985984075804435,0.5882352941176471,1.7058823529411764,4.1665686262975505,5438.0,15773.0,72.0,2458.8,0.004564762568946935,0.9954352374310531,38.49117605495023
SUP-012,Supplier 12,WH-PORTO,Porto Distribution Center,2024-09-01,13,10946.0,10778.0,0.9846519276448018,0.46153846153846156,1.4615384615384615,3.1235252930639534,6166.0,10881.0,13.0,288.99,0.0011947431302270011,0.998805256869773,38.474050755133966
SUP-012,Supplier 12,WH-LYON,Lyon EU Gateway,2024-09-01,18,11163.0,10990.0,0.9845023739138224,0.5555555555555556,0.6666666666666666,1.6379885640466825,3998.0,9677.0,405.0,6821.42,0.04185181357858841,0.9581481864214116,38.454641301098356
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2024-01-01,12,7198.0,7084.0,0.9841622672964713,0.5833333333333334,1.1666666666666667,3.2879486097878803,2589.0,9561.0,241.0,2541.49,0.025206568350590944,0.974793431649409,38.44615835085859
SUP-005,Supplier 5,WH-PORTO,Porto Distribution Center,2025-08-01,12,11252.0,11154.0,0.991290437255599,0.6666666666666666,1.25,3.519426606190792,4892.0,13652.0,926.0,33145.990000000005,0.06782888953999414,0.9321711104600059,38.41150033872998
SUP-011,Supplier 11,WH-LYON,Lyon EU Gateway,2025-05-01,11,6172.0,6053.0,0.9807193778353857,0.5454545454545454,1.1818181818181819,2.7202941017470885,2430.0,5888.0,71.0,3053.8,0.012058423913043478,0.9879415760869565,38.39771498639314
SUP-008,Supplier 8,WH-PORTO,Porto Distribution Center,2024-04-01,15,12653.0,12399.0,0.9799257093179483,0.5333333333333333,1.2666666666666666,2.8652266593628872,6607.0,15764.0,129.0,2291.35,0.008183202232935803,0.9918167977670642,38.39093647325942
SUP-012,Supplier 12,WH-PORTO,Porto Distribution Center,2025-12-01,18,15016.0,14676.0,0.9773574853489612,0.5555555555555556,0.7222222222222222,1.767535857213637,6222.0,14376.0,548.0,7830.739999999999,0.03811908736783528,0.9618809126321647,38.38067367298734
SUP-010,Supplier 10,WH-LYON,Lyon EU Gateway,2024-04-01,7,4151.0,4065.0,0.9792821006986269,0.42857142857142855,1.0,1.7182493859684493,2663.0,4846.0,143.0,1005.25,0.029508873297565002,0.970491126702435,38.36367715368212
SUP-010,Supplier 10,WH-PORTO,Porto Distribution Center,2024-09-01,6,4770.0,4751.0,0.9960167714884696,0.6666666666666666,2.1666666666666665,3.4302575219167832,1364.0,5137.0,257.0,1724.4700000000003,0.05002919992213354,0.9499708000778665,38.35600868811223
SUP-004,Supplier 4,WH-LIS,Lisbon Distribution Center,2024-09-01,8,7861.0,7723.0,0.9824449815545097,0.5,0.875,2.9970223317724636,3839.0,8604.0,123.0,1460.1,0.014295676429567642,0.9857043235704324,38.28239273983287
SUP-008,Supplier 8,WH-LIS,Lisbon Distribution Center,2025-01-01,14,15795.0,15517.0,0.9823994935106046,0.5,1.2142857142857142,2.778449247292493,7707.0,17540.0,164.0,4099.61,0.009350057012542759,0.9906499429874572,38.27303045526888
SUP-007,Supplier 7,WH-LYON,Lyon EU Gateway,2024-08-01,17,9421.0,9300.0,0.9871563528287868,0.7647058823529411,1.4705882352941178,3.7377250079820104,2025.0,11932.0,1407.0,25359.85,0.11791820315119007,0.8820817968488099,38.26155405736669
SUP-011,Supplier 11,WH-MAD,Madrid Regional Hub,2025-01-01,11,8091.0,7955.0,0.9831912000988753,0.36363636363636365,1.4545454545454546,2.1019471492361124,3626.0,7230.0,89.0,3686.3900000000003,0.01230982019363762,0.9876901798063624,38.184690084510876
SUP-006,Supplier 6,WH-MAD,Madrid Regional Hub,2024-03-01,3,4436.0,4436.0,1.0,0.6666666666666666,2.6666666666666665,4.725815626252608,1296.0,5390.0,106.0,1468.94,0.019666048237476808,0.9803339517625231,38.17374584909856
SUP-005,Supplier 5,WH-LIS,Lisbon Distribution Center,2025-04-01,12,15445.0,15240.0,0.9867270961476206,0.5833333333333334,1.75,3.8217876191725524,5584.0,15915.0,38.0,1199.76,0.002387684574300974,0.9976123154256991,38.159755692570045
SUP-006,Supplier 6,WH-LIS,Lisbon Distribution Center,2024-02-01,6,6859.0,6788.0,0.9896486368275259,0.5,1.3333333333333333,3.188521078284832,3984.0,4920.0,0.0,0.0,0.0,1.0,38.11611495076058
SUP-010,Supplier 10,WH-LYON,Lyon EU Gateway,2025-01-01,7,4280.0,4230.0,0.9883177570093458,0.42857142857142855,1.1428571428571428,1.7994708216848745,1655.0,4492.0,102.0,709.92,0.022707034728406055,0.9772929652715939,38.08467734838196
SUP-009,Supplier 9,WH-LIS,Lisbon Distribution Center,2025-05-01,8,10300.0,10204.0,0.9906796116504855,0.375,1.5,2.866057521105554,6382.0,10799.0,0.0,0.0,0.0,1.0,38.04908628165833
SUP-008,Supplier 8,WH-LIS,Lisbon Distribution Center,2024-05-01,13,15198.0,15002.0,0.9871035662587182,0.6153846153846154,1.6153846153846154,4.054121043567574,3975.0,19029.0,377.0,7960.830000000001,0.019811866099111883,0.9801881339008881,38.02169342529541
