product_id,warehouse_id,supplier_id,category,region,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,governance_priority_score,risk_tier,main_risk_driver,recommended_action,fill_rate,stockout_rate,service_gap_rate,excess_day_rate,slow_moving_rate,dos_stretch,lost_sales_share,inventory_value_share,lost_sales_revenue,inventory_value_sum,product_name,sku_label
SKU-0016,WH-LIS,SUP-002,Health,Portugal South,98.77907048817076,98.77907048817076,7.580680113046514,96.02684642340184,9.475850141308142,63.94865009921715,High,Service Risk,review reorder point and raise safety stock,0.7560888693959786,0.2439111306040213,0.2418005235673853,0.0095759233926128,0.0,0.2390082079343365,0.0529279384015069,0.0061387563498281,1840818.24,18317359.62,Health Product 16,SKU-0016 | WH-LIS
SKU-0036,WH-LIS,SUP-001,Household,Portugal South,8.268543229769877,0.0,44.87709172800355,95.15844504508888,12.346364660004443,27.51228173958644,Low,Supplier Risk,monitor only,0.994687547207815,0.0053124527921849,0.0051236215317991,0.466484268125855,0.0041039671682626,0.9637291381668948,0.0004052592971816,0.0106368539089628,14094.8,31739177.64,Household Product 36,SKU-0036 | WH-LIS
SKU-0097,WH-MAD,SUP-007,Beverages,Spain Central,32.18335748761581,43.377513902609095,0.0,56.988316867560705,7.719189155577664,27.465876036192384,Low,Supplier Risk,monitor only,0.9148614989810552,0.0851385010189448,0.077356404256925,0.0,0.0383036935704514,0.3025572275421797,0.0009178455450486,0.0009766235074253,31922.4,2914134.88,Beverages Product 97,SKU-0097 | WH-MAD
SKU-0069,WH-MAD,SUP-006,Frozen,Spain Central,25.89005109708446,7.597094908132939,39.542697674418605,62.9149668876714,5.173216266633507,27.34670676966605,Low,Supplier Risk,monitor only,0.9777577397054404,0.0222422602945596,0.0188632401562969,0.5430916552667578,0.0123119015047879,1.126186046511628,7.657511109146619e-05,0.0008825666569729,2663.26,2633479.8,Frozen Product 69,SKU-0069 | WH-MAD
SKU-0039,WH-MAD,SUP-008,Pet Care,Spain Central,29.450170008231648,44.06530890170081,2.6301477031125855,56.593883965045265,3.2876846288907315,26.908941491548735,Low,Supplier Risk,monitor only,0.9451915694578596,0.0548084305421403,0.050288233400203,0.0383036935704514,0.0,0.4743725490196078,0.0014787392715872,0.0018768418943355,51430.119999999995,5600285.46,Pet Care Product 39,SKU-0039 | WH-MAD
SKU-0103,WH-PORTO,SUP-001,Pet Care,Portugal North,12.243730451270617,17.37721442778392,19.439202895605614,95.15844504508888,4.2152142898216605,26.81064403849191,Low,Supplier Risk,monitor only,0.9626615203893272,0.0373384796106729,0.0337234435307937,0.2106703146374829,0.0068399452804377,0.6678233774129807,0.000562971949855,0.0022416498717818,19580.0,6688831.5,Pet Care Product 103,SKU-0103 | WH-PORTO
SKU-0023,WH-LIS,SUP-007,Pet Care,Portugal South,31.64684681933163,37.538436965049144,4.309522065154178,56.988316867560705,5.3869025814427225,26.760281724799096,Low,Supplier Risk,monitor only,0.971935198567638,0.0280648014323618,0.027153784757426,0.0383036935704514,0.0,0.4966320109439125,0.0014068723656433,0.0028055232558232,48930.61,8371366.36,Pet Care Product 23,SKU-0023 | WH-LIS
SKU-0111,WH-MAD,SUP-005,Pet Care,Spain Central,23.47672051506636,40.99311276935459,2.8061029065168643,62.228162559922595,10.480641939948717,26.750158311618417,Low,Supplier Risk,monitor only,0.9398244502759932,0.0601755497240068,0.0532744548004705,0.0,0.0355677154582763,0.3842371181030551,0.0013527643782299,0.001957581387073,47048.75,5841203.04,Pet Care Product 111,SKU-0111 | WH-MAD
SKU-0072,WH-LIS,SUP-008,Health,Portugal South,20.0,0.0,51.20246101951948,56.593883965045265,17.568739749091556,26.731087982793568,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.6593707250341997,0.0013679890560875,1.2982596139230886,0.0,0.0036995442178286,0.0,11039024.52,Health Product 72,SKU-0072 | WH-LIS
SKU-0103,WH-LYON,SUP-001,Pet Care,France South-East,9.744384841668117,17.492247886270867,21.580425202623317,95.15844504508884,5.1593705780210986,26.603749612089395,Low,Supplier Risk,monitor only,0.9682471015746668,0.0317528984253331,0.0287077349022322,0.2325581395348837,0.0136798905608755,0.6720969752241982,0.0004642937204422,0.002216274084424,16148.0,6613113.0,Pet Care Product 103,SKU-0103 | WH-LYON
SKU-0062,WH-MAD,SUP-001,Dairy,Spain Central,23.9034381901749,3.5356266305244706,20.170998632010942,95.15844504508888,0.0,26.581053903254205,Low,Supplier Risk,monitor only,0.9832865755387096,0.0167134244612905,0.0148338804990151,0.2517099863201094,0.0095759233926128,0.7097382580939352,3.542295414818168e-05,0.0006003523036992,1232.0,1791383.86,Dairy Product 62,SKU-0062 | WH-MAD
SKU-0051,WH-LYON,SUP-007,Personal Care,France South-East,31.166250069788795,43.18412917362309,1.1605210488659128,56.988316867560705,1.4506513110823909,26.58015536903546,Low,Supplier Risk,monitor only,0.9415805758036604,0.0584194241963396,0.0542218784414494,0.0,0.0,0.3139475604195166,0.001594782224156,0.0013202211324138,55466.06,3939391.61,Personal Care Product 51,SKU-0051 | WH-LYON
SKU-0045,WH-LYON,SUP-010,Frozen,France South-East,40.48769900666758,45.677243002249206,0.0,42.55582425755428,0.0,26.574973103303737,Low,Stockout Risk,monitor only,0.941543067083957,0.058456932916043,0.0558231051843788,0.0,0.0,0.1961969904240766,0.0004144106103685,0.0002222801809962,14413.08,663259.1,Frozen Product 45,SKU-0045 | WH-LYON
SKU-0104,WH-LYON,SUP-008,Health,France South-East,35.25344086021505,26.691967109424414,8.79575171377498,56.593883965045265,7.599744983594174,26.5630247139414,Low,Supplier Risk,monitor only,0.95386119257087,0.04613880742913,0.0414582600195503,0.1299589603283173,0.0341997264021887,0.5611968384252926,0.0002982256209543,0.0012110225962117,10372.2,3613555.44,Health Product 104,SKU-0104 | WH-LYON
SKU-0009,WH-LIS,SUP-005,Beverages,Portugal South,20.0,0.0,47.34037941797755,62.22816255992258,14.54075949819013,26.51348063457019,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.6019151846785226,0.0,1.0983016415868674,0.0,0.0082223848394386,0.0,24534673.06,Beverages Product 9,SKU-0009 | WH-LIS
SKU-0009,WH-MAD,SUP-005,Beverages,Spain Central,30.070462797840865,11.221363704699913,23.496781000144544,62.22816255992259,7.919197864407773,26.390032237155182,Low,Supplier Risk,monitor only,0.9762985691474372,0.0237014308525626,0.0232861392028554,0.2216142270861833,0.0,0.7184459644322845,0.0014526338194855,0.0045563587093391,50522.18,13595662.75,Beverages Product 9,SKU-0009 | WH-MAD
SKU-0032,WH-LYON,SUP-009,Health,France South-East,41.067597761005786,46.30906582015661,0.0,39.65028123420367,0.0,26.38826294054843,Low,Stockout Risk,monitor only,0.942481393164246,0.057518606835754,0.0550169809957366,0.0,0.0,0.2212010943912448,0.0006861495224257,0.0004617228308908,23864.08,1377729.08,Health Product 32,SKU-0032 | WH-LYON
SKU-0019,WH-LYON,SUP-012,Personal Care,France South-East,38.78463564036266,44.57125975097125,0.0,44.96728559196592,0.0,26.30875539361526,Low,Supplier Risk,monitor only,0.9500059234687832,0.0499940765312166,0.0476941120720293,0.0,0.0,0.3292948016415868,0.0008685167812054,0.000823718839249,30206.76,2457884.52,Personal Care Product 19,SKU-0019 | WH-LYON
SKU-0041,WH-PORTO,SUP-006,Beverages,Portugal North,23.55919742805127,24.93096204279442,20.06812336378208,62.9149668876714,1.923389498845244,26.291037871320533,Low,Supplier Risk,monitor only,0.952279505752024,0.0477204942479761,0.0441938257737149,0.2352941176470588,0.0013679890560875,0.6627957136342909,0.0004601441743848,0.0014453166810466,16003.68,4312662.68,Beverages Product 41,SKU-0041 | WH-PORTO
SKU-0002,WH-MAD,SUP-012,Snacks,Spain Central,37.075019466742575,43.37854817650659,1.4594400385197657,44.96728559196592,1.824300048149707,26.24171858154992,Low,Supplier Risk,monitor only,0.9605194805194806,0.0394805194805194,0.0390943769743769,0.0,0.0,0.279984952120383,0.001833717525509,0.0014181495059016,63776.16,4231598.88,Snacks Product 2,SKU-0002 | WH-MAD
SKU-0067,WH-LYON,SUP-006,Personal Care,France South-East,23.02110053230893,47.13321821395203,0.515384830838215,62.9149668876714,0.6442310385477686,26.17465154164887,Low,Supplier Risk,monitor only,0.935327405012126,0.0646725949878739,0.0569619313588594,0.0,0.0054719562243502,0.3586642346861225,0.0006573488205498,0.0011313029608873,22862.4,3375681.0,Personal Care Product 67,SKU-0067 | WH-LYON
SKU-0078,WH-PORTO,SUP-006,Dairy,Portugal North,26.339780443639647,7.870512705679003,35.0,62.9149668876714,1.0036065166024124,26.14034654269304,Low,Supplier Risk,monitor only,0.9769126301493888,0.0230873698506111,0.0204529198732458,0.4131326949384405,0.0136798905608755,0.8655868673050615,4.498830186410464e-05,0.0004073558118111,1564.68,1215504.0,Dairy Product 78,SKU-0078 | WH-PORTO
SKU-0004,WH-LYON,SUP-006,Household,France South-East,20.486544953948016,0.0,44.90912214287362,62.9149668876714,12.255976550001051,26.011836890929224,Low,Supplier Risk,monitor only,0.996640335638664,0.0033596643613359,0.0032436330263201,0.5047879616963065,0.0,1.0144917920656635,0.0002655945246371,0.0094603484796316,9237.3,28228617.55,Household Product 4,SKU-0004 | WH-LYON
SKU-0074,WH-PORTO,SUP-001,Snacks,Portugal North,12.893209345043347,20.014829358015575,8.269493844049247,95.15844504508888,9.21154085312772,25.997278150797747,Low,Supplier Risk,monitor only,0.9604500315710924,0.0395499684289076,0.0367047815854428,0.1326949384404925,0.0437756497948016,0.6011293509651924,0.0001295600298449,0.0007687534799587,4506.06,2293874.06,Snacks Product 74,SKU-0074 | WH-PORTO
SKU-0069,WH-PORTO,SUP-006,Frozen,Portugal North,20.205122035063596,0.0,45.3280218878249,62.91496688767139,12.07780425320234,25.97786784780331,Low,Supplier Risk,monitor only,0.998281196287384,0.001718803712616,0.0013674802337573,0.6019151846785226,0.0164158686730506,1.286889496884025,5.1739939926666346e-06,0.0008851829182942,179.95000000000002,2641286.43,Frozen Product 69,SKU-0069 | WH-PORTO
SKU-0119,WH-MAD,SUP-001,Pet Care,Spain Central,6.389624846607845,5.633816240647649,28.97296119344084,95.15844504508888,16.87174806561028,25.95885597814384,Low,Supplier Risk,monitor only,0.9768012621983287,0.0231987378016712,0.0205996026412668,0.3023255813953488,0.054719562243502,0.7625511475908193,0.0003240633882321,0.0024482107145937,11270.83,7305185.86,Pet Care Product 119,SKU-0119 | WH-MAD
SKU-0057,WH-LYON,SUP-005,Beverages,France South-East,28.88570264642867,40.8107770978602,0.0,62.22816255992259,0.0,25.86744560625974,Low,Supplier Risk,monitor only,0.9383204079785148,0.0616795920214852,0.0564386976070491,0.0,0.0,0.3337706338349293,0.0002403688959096,0.0003177939964634,8359.96,948261.6,Beverages Product 57,SKU-0057 | WH-LYON
SKU-0015,WH-LYON,SUP-012,Pet Care,France South-East,39.25188734001172,41.21754310618353,0.0,44.96728559196592,0.0,25.683078139677736,Low,Supplier Risk,monitor only,0.9495710604429656,0.0504289395570342,0.0491379782757608,0.0041039671682626,0.0054719562243502,0.4204398084815321,0.0009112497449824,0.0009216498033169,31693.0,2750099.52,Pet Care Product 15,SKU-0015 | WH-LYON
SKU-0039,WH-LYON,SUP-008,Pet Care,France South-East,30.90579659656579,38.43641967684283,1.7718591207283485,56.593883965045265,2.214823900910435,25.663746481590724,Low,Supplier Risk,monitor only,0.9409493527140586,0.0590506472859414,0.0541433113786054,0.0054719562243502,0.0013679890560875,0.4459502963976288,0.0013898679100322,0.0015282725507545,48339.2,4560193.68,Pet Care Product 39,SKU-0039 | WH-LYON
SKU-0051,WH-PORTO,SUP-007,Personal Care,Portugal North,29.3490363708699,37.09897801373198,2.4192734132750404,56.988316867560705,3.0240917665938003,25.327673057348665,Low,Supplier Risk,monitor only,0.9463067769554492,0.0536932230445508,0.0500549992744159,0.0,0.0,0.3889015047879617,0.0015890558966007,0.0017844541583022,55266.9,5324610.83,Personal Care Product 51,SKU-0051 | WH-PORTO
SKU-0006,WH-PORTO,SUP-007,Dairy,Portugal North,34.64715503893265,32.81380906331745,1.350032908432009,56.988316867560705,1.6875411355400112,25.21274955908267,Low,Supplier Risk,monitor only,0.9613470266416202,0.0386529733583798,0.0383890938009899,0.0068399452804377,0.0,0.3577318741450068,0.0008964462854266,0.0013814913033577,31178.14,4122214.92,Dairy Product 6,SKU-0006 | WH-PORTO
SKU-0072,WH-PORTO,SUP-008,Health,Portugal North,20.0,0.0,46.086656984476996,56.59388396504527,11.994318494618128,25.02982428085964,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.6101231190150479,0.0082079343365253,1.2071114151086793,0.0,0.0023847263919642,0.0,7115755.77,Health Product 72,SKU-0072 | WH-PORTO
SKU-0062,WH-LIS,SUP-001,Dairy,Portugal South,21.208581106511105,1.363636363636363,18.255813953488367,95.15844504508888,0.0,24.99680602161409,Low,Supplier Risk,monitor only,0.9909672563041024,0.0090327436958976,0.0080572073767406,0.2325581395348837,0.0095759233926128,0.71346891624867,2.125377248890901e-05,0.0006676311960661,739.2,1992136.52,Dairy Product 62,SKU-0062 | WH-LIS
SKU-0041,WH-MAD,SUP-006,Beverages,Spain Central,21.828008236739848,28.06001385696142,12.97733527114593,62.9149668876714,2.12283187963009,24.890076655599735,Low,Supplier Risk,monitor only,0.956657477830549,0.0433425221694509,0.0399491846291806,0.1627906976744186,0.0,0.6093643410852714,0.0004874092106917,0.0015015855813477,16951.95,4480562.76,Beverages Product 41,SKU-0041 | WH-MAD
SKU-0064,WH-LIS,SUP-005,Health,Portugal South,20.185600111196052,0.0,40.98593172830264,62.22816255992259,10.35146079891828,24.838858265889463,Low,Supplier Risk,monitor only,0.9986795468760858,0.0013204531239141,0.0012373340746403,0.4076607387140903,0.0205198358413132,0.8826095151238789,2.033858366542149e-05,0.004190750926326,707.3699999999999,12504730.18,Health Product 64,SKU-0064 | WH-LIS
SKU-0002,WH-PORTO,SUP-012,Snacks,Portugal North,40.4664116437103,33.36834799048772,1.2157304132776758,44.96728559196592,1.5196630165970946,24.75226916862255,Low,Supplier Risk,monitor only,0.9516307602954788,0.0483692397045211,0.0479470570085485,0.0,0.0,0.3386395348837209,0.0017378581811811,0.0013377846050083,60442.2,3991799.04,Snacks Product 2,SKU-0002 | WH-PORTO
SKU-0011,WH-PORTO,SUP-010,Personal Care,Portugal North,20.0,0.0,51.72088701750315,42.55582425755428,18.79845145313749,24.7504747477985,Low,Excess Inventory,monitor only,1.0,0.0,0.0,0.6429548563611491,0.0,1.2336285909712723,0.0,0.0073101552867284,0.0,21812682.51,Personal Care Product 11,SKU-0011 | WH-PORTO
SKU-0097,WH-LYON,SUP-007,Beverages,France South-East,23.38777597577708,40.36053962467118,0.0,56.988316867560705,8.092277079965179,24.74343444161899,Low,Supplier Risk,monitor only,0.9333400666599332,0.0666599333400666,0.060077264922735,0.0,0.0396716826265389,0.3256330749354005,0.0005370372869965,0.0007760018023187,18678.0,2315502.24,Beverages Product 97,SKU-0097 | WH-LYON
SKU-0009,WH-PORTO,SUP-005,Beverages,Portugal North,20.11944072427278,0.0,41.74327168445146,62.22816255992259,8.429089605564318,24.68619967484971,Low,Supplier Risk,monitor only,0.9991785860966768,0.0008214139033231,0.0007962714951518,0.4049247606019152,0.0,0.9160075239398084,4.4135505743946305e-05,0.005023705836999,1535.02,14990174.1,Beverages Product 9,SKU-0009 | WH-PORTO
SKU-0033,WH-LIS,SUP-005,Beverages,Portugal South,21.90156744406655,26.38635957233265,10.53416698710292,62.22816255992259,6.250814069035972,24.421195348646503,Low,Supplier Risk,monitor only,0.9635966926963712,0.0364033073036288,0.0330441835094166,0.1053351573187414,0.0,0.5800921112631099,0.0013088436528978,0.0033102669315061,45521.2,9877464.81,Beverages Product 33,SKU-0033 | WH-LIS
SKU-0102,WH-LYON,SUP-009,Dairy,France South-East,32.5885214719438,38.27691998327141,0.0,39.65028123420367,12.94242009700286,24.398151360639208,Low,Supplier Risk,monitor only,0.9602019167459216,0.0397980832540785,0.0342600043894944,0.0,0.0574555403556771,0.3488256573947408,0.000293274458045,0.0006484997321607,10200.0,1935050.38,Dairy Product 102,SKU-0102 | WH-LYON
SKU-0017,WH-MAD,SUP-008,Beverages,Spain Central,31.804595265607688,26.368285306700805,4.518638187185682,56.593883965045265,5.648297733982102,24.36438191330932,Low,Supplier Risk,monitor only,0.9721776779987172,0.0278223220012828,0.0267966805644644,0.0068399452804377,0.0,0.4618262653898768,0.0015424568854092,0.0029495338795215,53646.2,8801077.89,Beverages Product 17,SKU-0017 | WH-MAD
SKU-0019,WH-MAD,SUP-012,Personal Care,Spain Central,34.15848846600199,39.422514283950406,0.6833639759512902,44.96728559196592,0.8542049699391127,24.349352119043893,Low,Supplier Risk,monitor only,0.961852093464595,0.038147906535405,0.0362802455224765,0.0,0.0,0.3572954856361149,0.0008825804415646,0.0011777195333301,30695.89,3514182.84,Personal Care Product 19,SKU-0019 | WH-MAD
SKU-0020,WH-LIS,SUP-008,Household,Portugal South,20.291250643335047,0.0,42.270892511157506,56.59388396504527,11.208998675882588,24.320417094039673,Low,Supplier Risk,monitor only,0.9980099502487564,0.0019900497512437,0.0019416709555669,0.3830369357045143,0.0,0.895577975376197,0.0001425497881444,0.0085550311173295,4957.84,25527252.2,Household Product 20,SKU-0020 | WH-LIS
SKU-0020,WH-LYON,SUP-008,Household,France South-East,32.09897877585756,17.48536061065457,10.293393355957496,56.593883965045265,7.830831982224569,24.172286557898296,Low,Supplier Risk,monitor only,0.9717919024624728,0.028208097537527,0.0275617803220661,0.0902872777017783,0.0,0.5991217510259917,0.0015864808318495,0.0044799045420721,55177.34,13367532.1,Household Product 20,SKU-0020 | WH-LYON
SKU-0119,WH-LIS,SUP-001,Pet Care,Portugal South,0.0,0.0,40.69506964751921,95.15844504508888,10.734059046714028,24.05323201030764,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.4979480164158686,0.0232558139534883,0.999700562395501,0.0,0.0039088958627122,0.0,11663706.32,Pet Care Product 119,SKU-0119 | WH-LIS
SKU-0017,WH-LYON,SUP-008,Beverages,France South-East,34.77494220469233,22.04550300746097,4.258300111133119,56.59388396504527,5.322875138916398,24.01821277129506,Low,Supplier Risk,monitor only,0.9658177740779124,0.0341822259220876,0.0330805966599276,0.015047879616963,0.0,0.4593057455540356,0.0017887165725898,0.0027713341073185,62211.04,8269349.78,Beverages Product 17,SKU-0017 | WH-LYON
SKU-0021,WH-PORTO,SUP-008,Frozen,Portugal North,34.18308632924722,25.63779950894363,2.6590407869584527,56.593883965045265,3.3238009836980655,24.002779971981933,Low,Supplier Risk,monitor only,0.9625196019066252,0.0374803980933749,0.037106028847796,0.0136798905608755,0.0013679890560875,0.4513522571819425,0.0009030018321358,0.0018898676324973,31406.14,5639152.8,Frozen Product 21,SKU-0021 | WH-PORTO
SKU-0064,WH-PORTO,SUP-005,Health,Portugal North,20.0,0.0,37.38649878966761,62.228162559922595,8.96745379426025,23.94151932292422,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.3720930232558139,0.0191518467852257,0.8429499924000607,0.0,0.0034531583173758,0.0,10303836.66,Health Product 64,SKU-0064 | WH-PORTO
SKU-0120,WH-PORTO,SUP-004,Health,Portugal North,20.944782939832443,3.636363636363635,36.39873096824243,58.97763862848872,5.236785803326299,23.804778649257248,Low,Supplier Risk,monitor only,0.9929550647372428,0.007044935262757,0.0062985529322163,0.3720930232558139,0.0013679890560875,0.8170405836753305,6.953249876268728e-05,0.0027260202238241,2418.32,8134138.24,Health Product 120,SKU-0120 | WH-PORTO
SKU-0079,WH-LYON,SUP-010,Pet Care,France South-East,24.782397990934836,46.583565297534086,0.0,42.55582425755428,5.1075736848650655,23.720152080371655,Low,Stockout Risk,monitor only,0.931236442516269,0.068763557483731,0.059222125813449,0.0,0.0287277701778385,0.2672211582307341,0.0007524939553151,0.000874056433909,26171.52,2608086.25,Pet Care Product 79,SKU-0079 | WH-LYON
SKU-0066,WH-MAD,SUP-012,Snacks,Spain Central,23.533313722606252,49.27234108822232,0.0,44.96728559196592,0.2574306678273845,23.71871632104479,Low,Stockout Risk,monitor only,0.9304309457273128,0.0695690542726871,0.0576070010295631,0.0,0.0109439124487004,0.1912017023863809,0.0001636066067081,0.0001296435381432,5690.19,386841.76,Snacks Product 66,SKU-0066 | WH-MAD
SKU-0104,WH-PORTO,SUP-008,Health,Portugal North,30.175493913390525,13.32683070506917,14.93178891905137,56.593883965045265,6.42449861616902,23.712101875572177,Low,Supplier Risk,monitor only,0.9670724406306128,0.0329275593693873,0.0296240271402913,0.188782489740082,0.0287277701778385,0.6270962152302783,0.0002085052010909,0.0012868414010975,7251.750000000001,3839790.24,Health Product 104,SKU-0104 | WH-PORTO
SKU-0094,WH-LYON,SUP-007,Dairy,France South-East,20.517766497461928,1.363636363636363,27.831737346101228,56.988316867560705,22.269618206690712,23.70091991928321,Low,Supplier Risk,monitor only,0.9960700835107252,0.0039299164892746,0.0034517766497461,0.3283173734610123,0.0916552667578659,0.7607475300197598,4.858005140322059e-06,0.0002005450467258,168.96,598403.9,Dairy Product 94,SKU-0094 | WH-LYON
SKU-0067,WH-MAD,SUP-006,Personal Care,Spain Central,23.127064448155163,33.620132672004196,1.6097964601464838,62.9149668876714,2.0122455751831048,23.68138488838638,Low,Supplier Risk,monitor only,0.9367066081385692,0.0632933918614307,0.0561704235377862,0.0,0.0041039671682626,0.3813403252773978,0.0007970354449166,0.0014701204897758,27720.66,4386674.46,Personal Care Product 67,SKU-0067 | WH-MAD
SKU-0104,WH-MAD,SUP-008,Health,Spain Central,32.53161874812819,24.457833447844543,0.6861703238695503,56.59388396504527,8.576902060414602,23.608780458670545,Low,Supplier Risk,monitor only,0.9607666966157532,0.0392333033842467,0.0348219526804432,0.0027359781121751,0.0383036935704514,0.4386687946496428,0.0003310809859747,0.0011785109538628,11514.9,3516544.35,Health Product 104,SKU-0104 | WH-MAD
SKU-0057,WH-MAD,SUP-005,Beverages,Spain Central,23.540898525057408,36.3351056045036,0.0,62.22816255992259,0.0,23.600044888592183,Low,Supplier Risk,monitor only,0.9521543016852534,0.0478456983147466,0.0438631596424717,0.0,0.0,0.36224943000456,0.0002033257441427,0.0003781338475459,7071.61,1128308.94,Beverages Product 57,SKU-0057 | WH-MAD
SKU-0120,WH-MAD,SUP-004,Health,Spain Central,22.33946757191352,2.174627545887359,34.173831918070064,58.977638628488705,5.362638734796881,23.518739680351644,Low,Supplier Risk,monitor only,0.9874932999821332,0.0125067000178667,0.0114186171163123,0.3488372093023256,0.0068399452804377,0.7825225718194255,0.0001315479706321,0.002792517578738,4575.2,8332558.88,Health Product 120,SKU-0120 | WH-MAD
SKU-0056,WH-LIS,SUP-007,Health,Portugal South,23.54153264192258,2.1854257957106498,26.654283693690893,56.988316867560705,13.918059815472034,23.40768360547327,Low,Supplier Risk,monitor only,0.990309589730682,0.0096904102693178,0.0090407123080795,0.2051983584131327,0.0,0.6806370269037848,0.0010473681967763,0.014372316026678,36427.16,42885377.14,Health Product 56,SKU-0056 | WH-LIS
SKU-0120,WH-LYON,SUP-004,Health,France South-East,20.160609993510707,0.0,39.213600094771635,58.97763862848872,5.26700011846454,23.280433212255335,Low,Supplier Risk,monitor only,0.99870214146658,0.0012978585334198,0.0010707332900713,0.4569083447332421,0.0054719562243502,0.9411697826417388,1.1275540339895237e-05,0.00274183878156,392.16,8181339.04,Health Product 120,SKU-0120 | WH-LYON
SKU-0040,WH-PORTO,SUP-007,Health,Portugal North,28.80665736995665,17.144634388587406,7.9349026246015875,56.988316867560705,9.918628280751983,23.0965326222982,Low,Supplier Risk,monitor only,0.979416689924644,0.0205833100753558,0.0192983533351939,0.0164158686730506,0.0,0.4832735978112175,0.0015097035914012,0.0066819779245481,52507.05,19938271.8,Health Product 40,SKU-0040 | WH-PORTO
SKU-0011,WH-MAD,SUP-010,Personal Care,Spain Central,20.0,0.0,46.32622596715231,42.55582425755428,13.281156603947233,23.007014479848714,Low,Excess Inventory,monitor only,1.0,0.0,0.0,0.5677154582763337,0.0,1.097402872777018,0.0,0.0065002644242753,0.0,19396059.12,Personal Care Product 11,SKU-0011 | WH-MAD
SKU-0033,WH-MAD,SUP-005,Beverages,Spain Central,23.34112406241957,25.411166585083127,4.310268859871025,62.22816255992259,5.387836074838781,22.937594010133076,Low,Supplier Risk,monitor only,0.9607291211193704,0.0392708788806296,0.0353966714035854,0.0287277701778385,0.0013679890560875,0.4764491564067488,0.0014832873258787,0.0028060248263064,51588.3,8372862.99,Beverages Product 33,SKU-0033 | WH-MAD
SKU-0094,WH-LIS,SUP-007,Dairy,Portugal South,20.0,0.0,35.0,56.988316867560705,10.703892550677775,22.9166756559046,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.4596443228454172,0.0492476060191518,0.9370807113543091,0.0,0.0003833894105999,0.0,1143990.95,Dairy Product 94,SKU-0094 | WH-LIS
SKU-0072,WH-MAD,SUP-008,Health,Spain Central,20.0,0.0,39.08770330937104,56.59388396504527,5.2248436622703265,22.822286142811876,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.518467852257182,0.0109439124487004,1.0158017935856514,0.0,0.0023217485126555,0.0,6927836.85,Health Product 72,SKU-0072 | WH-MAD
SKU-0011,WH-LYON,SUP-010,Personal Care,France South-East,20.0,0.0,45.7486290229827,42.55582425755428,12.558384773940404,22.801858973697225,Low,Excess Inventory,monitor only,1.0,0.0,0.0,0.5595075239398085,0.0,1.0974890560875514,0.0,0.0056566856319107,0.0,16878914.73,Personal Care Product 11,SKU-0011 | WH-LYON
SKU-0042,WH-PORTO,SUP-008,Snacks,Portugal North,22.51692132515353,37.701665201695015,0.0,56.59388396504527,0.0,22.753448896816995,Low,Supplier Risk,monitor only,0.9566607572495884,0.0433392427504115,0.0408687159680891,0.0,0.0068399452804377,0.3679352485180118,0.0006026327199219,0.0008145186672994,20959.39,2430432.24,Snacks Product 42,SKU-0042 | WH-PORTO
SKU-0094,WH-PORTO,SUP-007,Dairy,Portugal North,20.0,0.0,30.157318741450062,56.988316867560705,14.807859718940428,22.619548432922382,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.3515731874145006,0.0642954856361149,0.8158549931600547,0.0,0.000282736645046,0.0,843654.4,Dairy Product 94,SKU-0094 | WH-PORTO
SKU-0078,WH-LIS,SUP-006,Dairy,Portugal South,20.514629060579455,0.0,35.0,62.9149668876714,0.0,22.52078342020126,Low,Supplier Risk,monitor only,0.9960491659350308,0.0039508340649692,0.003430860403863,0.4651162790697674,0.0068399452804377,0.9457920656634748,7.939112093665524e-06,0.0004585028303622,276.12,1368120.96,Dairy Product 78,SKU-0078 | WH-LIS
SKU-0072,WH-LYON,SUP-008,Health,France South-East,20.0,0.0,37.38828894726605,56.593883965045265,4.7351435494599965,22.44783354183953,Low,Supplier Risk,monitor only,1.0,0.0,0.0,0.5034199726402189,0.0164158686730506,0.9929943760449916,0.0,0.0017712680119593,0.0,5285264.85,Health Product 72,SKU-0072 | WH-LYON
SKU-0076,WH-MAD,SUP-008,Household,Spain Central,20.560154241645247,38.26633948741919,0.0,56.59388396504527,0.0,22.40805313963433,Low,Supplier Risk,monitor only,0.939160239931448,0.0608397600685518,0.0523347614967152,0.0,0.0054719562243502,0.3212697978416172,0.0003325473582649,0.0003827325728797,11565.9,1142031.02,Household Product 76,SKU-0076 | WH-MAD
SKU-0120,WH-LIS,SUP-004,Health,Portugal South,20.522704837117473,0.0,32.79399526440003,58.97763862848871,5.8608251338516135,22.316668298024663,Low,Supplier Risk,monitor only,0.9962158604804212,0.0037841395195788,0.0034846989141164,0.3310533515731874,0.0,0.7818674570603434,4.322290463626506e-05,0.0030720530309337,1503.28,9166661.28,Health Product 120,SKU-0120 | WH-LIS
