entity_type,entity_id,entity_name,service_risk_score,stockout_risk_score,excess_inventory_score,supplier_risk_score,working_capital_risk_score,governance_priority_score,risk_tier,main_risk_driver,recommended_action,lost_sales_revenue,inventory_value_sum
supplier,SUP-010,Supplier 10,28.25347951044717,41.21092060764483,23.279813414053795,42.55582425755428,22.480831667099995,31.390641150164782,Low,Supplier Risk,monitor only,164013.88,138806651.55
sku_warehouse,SKU-0035|WH-LYON,SKU-0035 @ WH-LYON,44.744367847226236,59.74915072921251,0.0,44.96728559196592,0.0,31.078227138475597,Low,Stockout Risk,monitor only,27743.13,1166243.54
sku_warehouse,SKU-0056|WH-LYON,SKU-0056 @ WH-LYON,41.79538024909899,39.687925353265065,7.646720923926236,56.988316867560705,9.558401154907795,31.05375471974117,Low,Supplier Risk,monitor only,116022.87,18609230.39
sku_warehouse,SKU-0078|WH-LYON,SKU-0078 @ WH-LYON,34.47375161707631,14.715048667944185,35.2277975376197,62.9149668876714,7.200810844422334,30.99494796908871,Low,Supplier Risk,monitor only,2623.14,1227611.2
sku_warehouse,SKU-0071|WH-LIS,SKU-0071 @ WH-LIS,8.675758626668975,7.440962733754379,49.523359781121755,98.25809170536029,14.523359781121757,30.90850919224326,Low,Supplier Risk,monitor only,1296.46,1970132.22
sku_warehouse,SKU-0004|WH-LIS,SKU-0004 @ WH-LIS,20.0,0.0,60.36634171492142,62.9149668876714,28.252087198371335,30.887628418485264,Low,Supplier Risk,monitor only,0.0,47291169.45
sku_warehouse,SKU-0045|WH-PORTO,SKU-0045 @ WH-PORTO,50.49292099938676,53.92034268589759,0.0,42.55582425755428,0.0,30.789708311958975,Low,Stockout Risk,monitor only,19975.67,728285.1
sku_warehouse,SKU-0061|WH-PORTO,SKU-0061 @ WH-PORTO,24.24961450960567,3.8121880795704612,32.09431456620534,96.02684642340185,10.46688587036083,30.72020180189898,Low,Supplier Risk,monitor only,4228.38,3533111.73
sku_warehouse,SKU-0028|WH-LIS,SKU-0028 @ WH-LIS,39.539652393806605,54.15267595175872,0.34883807870647443,56.59388396504527,0.436047598383093,30.602894520970935,Low,Supplier Risk,monitor only,43472.95,3243749.85
sku_warehouse,SKU-0033|WH-LYON,SKU-0033 @ WH-LYON,39.63477336861762,43.82296696002077,3.177698464318159,62.22816255992259,3.9721230803976986,30.428649211952443,Low,Supplier Risk,monitor only,84365.0,6384590.22
sku_warehouse,SKU-0024|WH-PORTO,SKU-0024 @ WH-PORTO,37.71300637376052,24.69025608060828,18.49115550568085,62.22816255992259,10.89609212491912,30.40281409587604,Low,Supplier Risk,monitor only,119061.4,24042548.0
sku_warehouse,SKU-0113|WH-PORTO,SKU-0113 @ WH-PORTO,0.0,0.0,54.453546647613244,98.25809170536029,34.57432443002396,30.36333848963138,Low,Supplier Risk,monitor only,0.0,8226064.6
sku_warehouse,SKU-0043|WH-LYON,SKU-0043 @ WH-LYON,34.51968207536268,51.736098079299914,1.278711746871703,62.228162559922595,1.5983896835896287,30.153836660072397,Low,Supplier Risk,monitor only,58535.84,4052435.86
sku_warehouse,SKU-0103|WH-LIS,SKU-0103 @ WH-LIS,18.576010081731916,25.150012286700726,17.522272611087864,95.15844504508887,4.89702681037146,30.107525510017126,Low,Supplier Risk,monitor only,30448.0,7621750.5
sku_warehouse,SKU-0035|WH-MAD,SKU-0035 @ WH-MAD,42.23798097712884,57.81739040509494,0.0,44.96728559196592,0.0,30.051707018346356,Low,Stockout Risk,monitor only,34293.24,1709549.3800000001
sku_warehouse,SKU-0036|WH-PORTO,SKU-0036 @ WH-PORTO,14.614727015724922,6.443229446269992,41.311596453701064,95.15844504508887,10.864871764116765,29.98444919875363,Low,Supplier Risk,monitor only,39545.6,23899233.93
sku_warehouse,SKU-0061|WH-LIS,SKU-0061 @ WH-LIS,20.487276273519964,0.0,36.39922071979692,96.02684642340185,13.57218222358647,29.962443550665835,Low,Supplier Risk,monitor only,973.44,4171038.03
sku_warehouse,SKU-0113|WH-LYON,SKU-0113 @ WH-LYON,3.748562224078268,3.3397096947705114,48.23069230962087,98.25809170536029,25.209055848411488,29.791391907440005,Low,Supplier Risk,monitor only,4685.85,7073107.0
sku_warehouse,SKU-0053|WH-MAD,SKU-0053 @ WH-MAD,48.94738021593206,40.31537309038541,0.0,56.59388396504527,0.0,29.67177476611573,Low,Supplier Risk,monitor only,18492.0,1708567.97
sku_warehouse,SKU-0103|WH-MAD,SKU-0103 @ WH-MAD,23.6097505683117,34.01536467852552,3.124036060712542,95.15844504508887,3.905045075890677,29.67154653808035,Low,Supplier Risk,monitor only,39292.0,6303102.0
sku_warehouse,SKU-0001|WH-LIS,SKU-0001 @ WH-LIS,42.521512979542635,46.28876726747296,0.0,56.988316867560705,0.0,29.506822612743996,Low,Supplier Risk,monitor only,37818.9,1925956.58
sku_warehouse,SKU-0056|WH-MAD,SKU-0056 @ WH-MAD,38.21944566425501,34.49549963594451,8.642176863738685,56.988316867560705,10.802721079673356,29.46631097659026,Low,Supplier Risk,monitor only,117560.38,23616475.19
sku_warehouse,SKU-0085|WH-MAD,SKU-0085 @ WH-MAD,21.097995545657014,0.0,36.255333569706835,98.25809170536029,6.216598873587351,29.44697722140421,Low,Supplier Risk,monitor only,2380.91,5664860.64
sku_warehouse,SKU-0036|WH-LYON,SKU-0036 @ WH-LYON,17.655149594583627,11.28421288745219,28.434740418867086,95.15844504508887,9.132686809493567,29.40125234955396,Low,Supplier Risk,monitor only,45490.799999999996,17152322.01
sku_warehouse,SKU-0042|WH-LYON,SKU-0042 @ WH-LYON,38.027000630429235,50.683606412255806,0.0,56.59388396504527,0.0,29.33189499640654,Low,Supplier Risk,monitor only,32916.5,1639076.64
sku_warehouse,SKU-0004|WH-PORTO,SKU-0004 @ WH-PORTO,20.0,0.0,55.51199383024027,62.91496688767139,23.24269269819705,29.312530569218254,Low,Supplier Risk,monitor only,0.0,40766746.3
sku_warehouse,SKU-0119|WH-PORTO,SKU-0119 @ WH-PORTO,11.35805393918197,9.847703037135659,39.22322619715906,95.15844504508887,10.013518506926374,29.261335363596977,Low,Supplier Risk,monitor only,18283.16,8200212.58
sku_warehouse,SKU-0028|WH-PORTO,SKU-0028 @ WH-PORTO,35.67353070367591,52.20917346802914,0.0,56.59388396504527,0.0,29.102686966255874,Low,Supplier Risk,monitor only,32784.0,2403370.8
sku_warehouse,SKU-0075|WH-LIS,SKU-0075 @ WH-LIS,0.689776171601772,0.0,56.60932421340628,96.02684642340185,22.6129307300087,28.926716939839178,Low,Supplier Risk,monitor only,316.14,2101465.08
sku_warehouse,SKU-0043|WH-PORTO,SKU-0043 @ WH-PORTO,37.39789969479863,39.16253645960676,3.2195000490036882,62.22816255992259,4.02437506125461,28.8838524777893,Low,Supplier Risk,monitor only,69751.28,6448796.64
sku_warehouse,SKU-0068|WH-PORTO,SKU-0068 @ WH-PORTO,29.094871455523954,52.3611555091376,0.0,62.914966887671405,0.0,28.568618063363445,Low,Supplier Risk,monitor only,18015.670000000002,2659520.25
sku_warehouse,SKU-0113|WH-LIS,SKU-0113 @ WH-LIS,4.130859789636215,2.290586986507427,46.140188559893026,98.25809170536029,19.93566698950687,28.560709066091853,Low,Supplier Risk,monitor only,6143.67,8362624.0
supplier,SUP-009,Supplier 9,30.80018387371954,39.11631175888499,14.793005203672934,39.65028123420367,18.855283722243556,28.531738684115574,Low,Supplier Risk,monitor only,246535.68,102955469.93
sku_warehouse,SKU-0069|WH-LIS,SKU-0069 @ WH-LIS,27.579968895800924,6.782628221654845,41.860125854993164,62.9149668876714,7.863732371595576,28.46830876545392,Low,Supplier Risk,monitor only,3095.1400000000003,2740776.33
sku_warehouse,SKU-0042|WH-MAD,SKU-0042 @ WH-MAD,37.01858747336798,47.58286899144576,0.0,56.59388396504527,0.0,28.407713606133626,Low,Supplier Risk,monitor only,33926.96,1897787.76
sku_warehouse,SKU-0053|WH-LYON,SKU-0053 @ WH-LYON,42.161245726178095,41.43991529068349,0.0,56.59388396504527,0.6305185922148985,28.37877437555044,Low,Supplier Risk,monitor only,11812.8,1250134.31
sku_warehouse,SKU-0093|WH-PORTO,SKU-0093 @ WH-PORTO,39.96399499870656,39.90973140296748,0.0,62.22816255992259,0.0,28.328005717930033,Low,Supplier Risk,monitor only,16166.61,2356381.56
sku_warehouse,SKU-0087|WH-PORTO,SKU-0087 @ WH-PORTO,7.632951116475569,6.719346541491453,41.986464593056574,98.25809170536029,7.55450344993905,28.104630356670086,Low,Supplier Risk,monitor only,5283.5199999999995,5140361.04
sku_warehouse,SKU-0011|WH-LIS,SKU-0011 @ WH-LIS,20.0,0.0,61.61554753517562,42.55582425755428,29.13916697710907,27.979213814335566,Low,Excess Inventory,monitor only,0.0,33434506.62
sku_warehouse,SKU-0093|WH-LIS,SKU-0093 @ WH-LIS,41.212827923923676,36.4430327679203,0.2165745958271831,62.22816255992259,0.2707182447839789,27.954930377540045,Low,Supplier Risk,monitor only,19788.120000000003,3142659.78
sku_warehouse,SKU-0078|WH-MAD,SKU-0078 @ WH-MAD,26.20318040780142,12.332058065005498,35.0,62.91496688767139,4.734485760477551,27.603229605135915,Low,Supplier Risk,monitor only,1580.02,1196743.36
sku_warehouse,SKU-0004|WH-MAD,SKU-0004 @ WH-MAD,20.920362086276036,0.10586023192674449,49.09181734105792,62.9149668876714,16.677374275501606,27.537152098894765,Low,Supplier Risk,monitor only,18024.0,35477317.4
sku_warehouse,SKU-0071|WH-MAD,SKU-0071 @ WH-MAD,0.7190584132519616,0.0,51.51852257181943,98.25809170536029,16.518522571819428,27.522939419815454,Low,Supplier Risk,monitor only,234.29999999999998,2061317.16
sku_warehouse,SKU-0036|WH-LIS,SKU-0036 @ WH-LIS,8.268543229769877,0.0,44.877091728003556,95.15844504508887,12.346364660004443,27.51228173958644,Low,Supplier Risk,monitor only,14094.8,31739177.64
sku_warehouse,SKU-0097|WH-MAD,SKU-0097 @ WH-MAD,32.18335748761581,43.377513902609095,0.0,56.988316867560705,7.719189155577664,27.465876036192384,Low,Supplier Risk,monitor only,31922.4,2914134.88
sku_warehouse,SKU-0069|WH-MAD,SKU-0069 @ WH-MAD,25.89005109708446,7.597094908132939,39.542697674418605,62.9149668876714,5.173216266633507,27.34670676966605,Low,Supplier Risk,monitor only,2663.26,2633479.8
sku_warehouse,SKU-0039|WH-MAD,SKU-0039 @ WH-MAD,29.450170008231648,44.06530890170081,2.6301477031125855,56.593883965045265,3.2876846288907315,26.908941491548738,Low,Supplier Risk,monitor only,51430.119999999995,5600285.46
sku_warehouse,SKU-0103|WH-PORTO,SKU-0103 @ WH-PORTO,12.243730451270615,17.37721442778392,19.439202895605614,95.15844504508887,4.2152142898216605,26.81064403849191,Low,Supplier Risk,monitor only,19580.0,6688831.5
sku_warehouse,SKU-0023|WH-LIS,SKU-0023 @ WH-LIS,31.64684681933163,37.538436965049144,4.309522065154178,56.988316867560705,5.3869025814427225,26.760281724799096,Low,Supplier Risk,monitor only,48930.61,8371366.36
sku_warehouse,SKU-0111|WH-MAD,SKU-0111 @ WH-MAD,23.47672051506636,40.99311276935459,2.8061029065168643,62.228162559922595,10.480641939948717,26.750158311618417,Low,Supplier Risk,monitor only,47048.75,5841203.04
sku_warehouse,SKU-0072|WH-LIS,SKU-0072 @ WH-LIS,20.0,0.0,51.20246101951948,56.593883965045265,17.568739749091556,26.731087982793568,Low,Supplier Risk,monitor only,0.0,11039024.52
sku_warehouse,SKU-0103|WH-LYON,SKU-0103 @ WH-LYON,9.744384841668115,17.492247886270867,21.580425202623317,95.15844504508885,5.1593705780210986,26.603749612089395,Low,Supplier Risk,monitor only,16148.0,6613113.0
sku_warehouse,SKU-0062|WH-MAD,SKU-0062 @ WH-MAD,23.9034381901749,3.5356266305244706,20.170998632010942,95.15844504508887,0.0,26.581053903254205,Low,Supplier Risk,monitor only,1232.0,1791383.86
sku_warehouse,SKU-0051|WH-LYON,SKU-0051 @ WH-LYON,31.166250069788795,43.184129173623084,1.1605210488659128,56.988316867560705,1.4506513110823909,26.58015536903546,Low,Supplier Risk,monitor only,55466.06,3939391.61
sku_warehouse,SKU-0045|WH-LYON,SKU-0045 @ WH-LYON,40.48769900666758,45.677243002249206,0.0,42.55582425755428,0.0,26.574973103303734,Low,Stockout Risk,monitor only,14413.08,663259.1
sku_warehouse,SKU-0104|WH-LYON,SKU-0104 @ WH-LYON,35.25344086021505,26.691967109424418,8.79575171377498,56.593883965045265,7.599744983594174,26.563024713941402,Low,Supplier Risk,monitor only,10372.2,3613555.44
supplier,SUP-011,Supplier 11,22.64335623424664,36.812457120593216,18.880400755927457,33.87725448012503,21.76640459495285,26.532099604285698,Low,Stockout Risk,monitor only,174312.07,170461513.69
sku_warehouse,SKU-0009|WH-LIS,SKU-0009 @ WH-LIS,20.0,0.0,47.34037941797755,62.22816255992258,14.54075949819013,26.51348063457019,Low,Supplier Risk,monitor only,0.0,24534673.06
sku_warehouse,SKU-0009|WH-MAD,SKU-0009 @ WH-MAD,30.070462797840865,11.221363704699911,23.496781000144544,62.22816255992259,7.919197864407773,26.390032237155182,Low,Supplier Risk,monitor only,50522.18,13595662.75
sku_warehouse,SKU-0032|WH-LYON,SKU-0032 @ WH-LYON,41.067597761005786,46.309065820156604,0.0,39.65028123420367,0.0,26.38826294054843,Low,Stockout Risk,monitor only,23864.08,1377729.08
sku_warehouse,SKU-0019|WH-LYON,SKU-0019 @ WH-LYON,38.78463564036266,44.57125975097125,0.0,44.96728559196592,0.0,26.30875539361526,Low,Supplier Risk,monitor only,30206.76,2457884.52
sku_warehouse,SKU-0041|WH-PORTO,SKU-0041 @ WH-PORTO,23.55919742805127,24.93096204279442,20.068123363782078,62.9149668876714,1.923389498845244,26.291037871320533,Low,Supplier Risk,monitor only,16003.68,4312662.68
sku_warehouse,SKU-0002|WH-MAD,SKU-0002 @ WH-MAD,37.075019466742575,43.37854817650659,1.4594400385197657,44.96728559196592,1.824300048149707,26.241718581549918,Low,Supplier Risk,monitor only,63776.16,4231598.88
sku_warehouse,SKU-0067|WH-LYON,SKU-0067 @ WH-LYON,23.02110053230893,47.13321821395203,0.515384830838215,62.9149668876714,0.6442310385477686,26.174651541648874,Low,Supplier Risk,monitor only,22862.4,3375681.0
sku_warehouse,SKU-0078|WH-PORTO,SKU-0078 @ WH-PORTO,26.339780443639647,7.870512705679003,35.0,62.9149668876714,1.0036065166024124,26.140346542693038,Low,Supplier Risk,monitor only,1564.68,1215504.0
sku_warehouse,SKU-0004|WH-LYON,SKU-0004 @ WH-LYON,20.486544953948016,0.0,44.90912214287362,62.9149668876714,12.255976550001051,26.011836890929224,Low,Supplier Risk,monitor only,9237.300000000001,28228617.55
sku_warehouse,SKU-0074|WH-PORTO,SKU-0074 @ WH-PORTO,12.893209345043347,20.014829358015575,8.269493844049247,95.15844504508887,9.21154085312772,25.997278150797747,Low,Supplier Risk,monitor only,4506.06,2293874.06
sku_warehouse,SKU-0069|WH-PORTO,SKU-0069 @ WH-PORTO,20.205122035063596,0.0,45.3280218878249,62.91496688767139,12.07780425320234,25.97786784780331,Low,Supplier Risk,monitor only,179.95000000000002,2641286.43
sku_warehouse,SKU-0119|WH-MAD,SKU-0119 @ WH-MAD,6.389624846607845,5.633816240647649,28.972961193440838,95.15844504508887,16.87174806561028,25.95885597814384,Low,Supplier Risk,monitor only,11270.83,7305185.86
sku_warehouse,SKU-0057|WH-LYON,SKU-0057 @ WH-LYON,28.88570264642867,40.8107770978602,0.0,62.22816255992259,0.0,25.86744560625974,Low,Supplier Risk,monitor only,8359.96,948261.6
sku_warehouse,SKU-0015|WH-LYON,SKU-0015 @ WH-LYON,39.25188734001172,41.21754310618353,0.0,44.96728559196592,0.0,25.683078139677736,Low,Supplier Risk,monitor only,31693.0,2750099.52
sku_warehouse,SKU-0039|WH-LYON,SKU-0039 @ WH-LYON,30.90579659656579,38.43641967684283,1.7718591207283483,56.593883965045265,2.214823900910435,25.663746481590724,Low,Supplier Risk,monitor only,48339.2,4560193.68
sku_warehouse,SKU-0051|WH-PORTO,SKU-0051 @ WH-PORTO,29.3490363708699,37.09897801373198,2.4192734132750404,56.988316867560705,3.0240917665938003,25.327673057348665,Low,Supplier Risk,monitor only,55266.9,5324610.83
sku_warehouse,SKU-0006|WH-PORTO,SKU-0006 @ WH-PORTO,34.64715503893265,32.81380906331745,1.350032908432009,56.988316867560705,1.6875411355400112,25.212749559082674,Low,Supplier Risk,monitor only,31178.14,4122214.92
sku_warehouse,SKU-0072|WH-PORTO,SKU-0072 @ WH-PORTO,20.0,0.0,46.086656984476996,56.59388396504527,11.994318494618128,25.02982428085964,Low,Supplier Risk,monitor only,0.0,7115755.77
sku_warehouse,SKU-0062|WH-LIS,SKU-0062 @ WH-LIS,21.208581106511105,1.363636363636363,18.255813953488367,95.15844504508887,0.0,24.99680602161409,Low,Supplier Risk,monitor only,739.2,1992136.52
sku_warehouse,SKU-0041|WH-MAD,SKU-0041 @ WH-MAD,21.828008236739848,28.06001385696142,12.97733527114593,62.9149668876714,2.12283187963009,24.890076655599735,Low,Supplier Risk,monitor only,16951.95,4480562.76
sku_warehouse,SKU-0064|WH-LIS,SKU-0064 @ WH-LIS,20.185600111196052,0.0,40.98593172830264,62.22816255992259,10.351460798918279,24.838858265889463,Low,Supplier Risk,monitor only,707.3699999999999,12504730.18
sku_warehouse,SKU-0002|WH-PORTO,SKU-0002 @ WH-PORTO,40.4664116437103,33.36834799048772,1.2157304132776758,44.96728559196592,1.5196630165970946,24.752269168622554,Low,Supplier Risk,monitor only,60442.2,3991799.04
sku_warehouse,SKU-0011|WH-PORTO,SKU-0011 @ WH-PORTO,20.0,0.0,51.72088701750315,42.55582425755428,18.79845145313749,24.7504747477985,Low,Excess Inventory,monitor only,0.0,21812682.51
sku_warehouse,SKU-0097|WH-LYON,SKU-0097 @ WH-LYON,23.38777597577708,40.36053962467118,0.0,56.988316867560705,8.092277079965179,24.743434441618994,Low,Supplier Risk,monitor only,18678.0,2315502.2399999998
sku_warehouse,SKU-0009|WH-PORTO,SKU-0009 @ WH-PORTO,20.11944072427278,0.0,41.74327168445146,62.22816255992259,8.429089605564318,24.686199674849714,Low,Supplier Risk,monitor only,1535.02,14990174.1
sku_warehouse,SKU-0033|WH-LIS,SKU-0033 @ WH-LIS,21.901567444066554,26.38635957233265,10.534166987102921,62.22816255992259,6.250814069035972,24.421195348646506,Low,Supplier Risk,monitor only,45521.2,9877464.81
sku_warehouse,SKU-0102|WH-LYON,SKU-0102 @ WH-LYON,32.5885214719438,38.27691998327141,0.0,39.65028123420367,12.94242009700286,24.398151360639208,Low,Supplier Risk,monitor only,10200.0,1935050.38
sku_warehouse,SKU-0017|WH-MAD,SKU-0017 @ WH-MAD,31.804595265607688,26.368285306700805,4.518638187185682,56.593883965045265,5.648297733982102,24.36438191330932,Low,Supplier Risk,monitor only,53646.200000000004,8801077.89
sku_warehouse,SKU-0019|WH-MAD,SKU-0019 @ WH-MAD,34.15848846600199,39.422514283950406,0.6833639759512902,44.96728559196592,0.8542049699391127,24.349352119043893,Low,Supplier Risk,monitor only,30695.89,3514182.84
sku_warehouse,SKU-0020|WH-LIS,SKU-0020 @ WH-LIS,20.291250643335047,0.0,42.270892511157506,56.59388396504527,11.208998675882587,24.320417094039673,Low,Supplier Risk,monitor only,4957.84,25527252.2
sku_warehouse,SKU-0020|WH-LYON,SKU-0020 @ WH-LYON,32.09897877585756,17.48536061065457,10.293393355957495,56.593883965045265,7.830831982224569,24.172286557898296,Low,Supplier Risk,monitor only,55177.340000000004,13367532.1
sku_warehouse,SKU-0119|WH-LIS,SKU-0119 @ WH-LIS,0.0,0.0,40.69506964751921,95.15844504508887,10.734059046714027,24.05323201030764,Low,Supplier Risk,monitor only,0.0,11663706.32
sku_warehouse,SKU-0017|WH-LYON,SKU-0017 @ WH-LYON,34.77494220469233,22.04550300746097,4.258300111133119,56.59388396504527,5.322875138916398,24.01821277129506,Low,Supplier Risk,monitor only,62211.04,8269349.78
sku_warehouse,SKU-0021|WH-PORTO,SKU-0021 @ WH-PORTO,34.18308632924722,25.63779950894363,2.6590407869584527,56.593883965045265,3.3238009836980655,24.002779971981933,Low,Supplier Risk,monitor only,31406.14,5639152.8
sku_warehouse,SKU-0064|WH-PORTO,SKU-0064 @ WH-PORTO,20.0,0.0,37.38649878966761,62.228162559922595,8.96745379426025,23.94151932292422,Low,Supplier Risk,monitor only,0.0,10303836.66
sku_warehouse,SKU-0120|WH-PORTO,SKU-0120 @ WH-PORTO,20.944782939832443,3.636363636363635,36.39873096824243,58.97763862848872,5.236785803326299,23.804778649257248,Low,Supplier Risk,monitor only,2418.32,8134138.24
sku_warehouse,SKU-0079|WH-LYON,SKU-0079 @ WH-LYON,24.782397990934836,46.583565297534086,0.0,42.55582425755428,5.1075736848650655,23.720152080371655,Low,Stockout Risk,monitor only,26171.52,2608086.25
sku_warehouse,SKU-0066|WH-MAD,SKU-0066 @ WH-MAD,23.533313722606252,49.27234108822232,0.0,44.96728559196592,0.25743066782738455,23.71871632104479,Low,Stockout Risk,monitor only,5690.19,386841.76
sku_warehouse,SKU-0104|WH-PORTO,SKU-0104 @ WH-PORTO,30.175493913390525,13.32683070506917,14.93178891905137,56.593883965045265,6.42449861616902,23.712101875572177,Low,Supplier Risk,monitor only,7251.750000000001,3839790.24
sku_warehouse,SKU-0094|WH-LYON,SKU-0094 @ WH-LYON,20.517766497461928,1.363636363636363,27.831737346101228,56.988316867560705,22.269618206690712,23.70091991928321,Low,Supplier Risk,monitor only,168.96,598403.9
sku_warehouse,SKU-0067|WH-MAD,SKU-0067 @ WH-MAD,23.127064448155163,33.620132672004196,1.6097964601464838,62.9149668876714,2.0122455751831048,23.68138488838638,Low,Supplier Risk,monitor only,27720.66,4386674.46
sku_warehouse,SKU-0104|WH-MAD,SKU-0104 @ WH-MAD,32.53161874812819,24.457833447844546,0.6861703238695503,56.59388396504527,8.576902060414602,23.608780458670545,Low,Supplier Risk,monitor only,11514.900000000001,3516544.35
sku_warehouse,SKU-0057|WH-MAD,SKU-0057 @ WH-MAD,23.540898525057408,36.335105604503596,0.0,62.22816255992259,0.0,23.600044888592183,Low,Supplier Risk,monitor only,7071.61,1128308.94
sku_warehouse,SKU-0120|WH-MAD,SKU-0120 @ WH-MAD,22.33946757191352,2.174627545887359,34.173831918070064,58.977638628488705,5.362638734796881,23.518739680351644,Low,Supplier Risk,monitor only,4575.2,8332558.88
sku_warehouse,SKU-0056|WH-LIS,SKU-0056 @ WH-LIS,23.54153264192258,2.1854257957106498,26.654283693690893,56.988316867560705,13.918059815472034,23.40768360547327,Low,Supplier Risk,monitor only,36427.159999999996,42885377.14
sku_warehouse,SKU-0120|WH-LYON,SKU-0120 @ WH-LYON,20.160609993510707,0.0,39.213600094771635,58.97763862848872,5.26700011846454,23.280433212255335,Low,Supplier Risk,monitor only,392.16,8181339.04
sku_warehouse,SKU-0040|WH-PORTO,SKU-0040 @ WH-PORTO,28.80665736995665,17.144634388587406,7.9349026246015875,56.988316867560705,9.918628280751983,23.0965326222982,Low,Supplier Risk,monitor only,52507.05,19938271.8
sku_warehouse,SKU-0011|WH-MAD,SKU-0011 @ WH-MAD,20.0,0.0,46.32622596715231,42.55582425755428,13.281156603947233,23.007014479848714,Low,Excess Inventory,monitor only,0.0,19396059.12
sku_warehouse,SKU-0033|WH-MAD,SKU-0033 @ WH-MAD,23.34112406241957,25.411166585083127,4.310268859871025,62.22816255992259,5.387836074838781,22.937594010133076,Low,Supplier Risk,monitor only,51588.299999999996,8372862.99
sku_warehouse,SKU-0094|WH-LIS,SKU-0094 @ WH-LIS,20.0,0.0,35.0,56.988316867560705,10.703892550677775,22.9166756559046,Low,Supplier Risk,monitor only,0.0,1143990.95
sku_warehouse,SKU-0072|WH-MAD,SKU-0072 @ WH-MAD,20.0,0.0,39.087703309371044,56.59388396504527,5.2248436622703265,22.822286142811876,Low,Supplier Risk,monitor only,0.0,6927836.85
sku_warehouse,SKU-0011|WH-LYON,SKU-0011 @ WH-LYON,20.0,0.0,45.7486290229827,42.55582425755428,12.558384773940404,22.801858973697225,Low,Excess Inventory,monitor only,0.0,16878914.73
sku_warehouse,SKU-0042|WH-PORTO,SKU-0042 @ WH-PORTO,22.51692132515353,37.701665201695015,0.0,56.59388396504527,0.0,22.753448896816995,Low,Supplier Risk,monitor only,20959.39,2430432.24
sku_warehouse,SKU-0094|WH-PORTO,SKU-0094 @ WH-PORTO,20.0,0.0,30.157318741450062,56.988316867560705,14.807859718940428,22.619548432922386,Low,Supplier Risk,monitor only,0.0,843654.4
sku_warehouse,SKU-0078|WH-LIS,SKU-0078 @ WH-LIS,20.514629060579455,0.0,35.0,62.9149668876714,0.0,22.52078342020126,Low,Supplier Risk,monitor only,276.12,1368120.96
sku_warehouse,SKU-0072|WH-LYON,SKU-0072 @ WH-LYON,20.0,0.0,37.38828894726605,56.593883965045265,4.7351435494599965,22.44783354183953,Low,Supplier Risk,monitor only,0.0,5285264.85
sku_warehouse,SKU-0076|WH-MAD,SKU-0076 @ WH-MAD,20.560154241645247,38.26633948741919,0.0,56.59388396504527,0.0,22.408053139634326,Low,Supplier Risk,monitor only,11565.900000000001,1142031.02
sku_warehouse,SKU-0120|WH-LIS,SKU-0120 @ WH-LIS,20.522704837117473,0.0,32.79399526440003,58.97763862848871,5.8608251338516135,22.316668298024663,Low,Supplier Risk,monitor only,1503.28,9166661.28
sku_warehouse,SKU-0021|WH-LIS,SKU-0021 @ WH-LIS,28.391173053011787,20.828518953545274,4.206965105754029,56.593883965045265,5.258706382192536,22.19706765579795,Low,Supplier Risk,monitor only,25928.93,8168355.36
sku_warehouse,SKU-0111|WH-LYON,SKU-0111 @ WH-LYON,14.211166211583514,28.363188431575182,2.117956140740993,62.22816255992258,14.470601499766559,22.141281039059354,Low,Supplier Risk,monitor only,27380.25,4954082.22
sku_warehouse,SKU-0064|WH-MAD,SKU-0064 @ WH-MAD,20.343256030404095,0.0,25.134679795394916,62.22816255992259,10.970177875073148,22.11955008439017,Low,Supplier Risk,monitor only,1191.36,9169784.79
sku_warehouse,SKU-0057|WH-PORTO,SKU-0057 @ WH-PORTO,24.69288974719101,28.179733972240584,0.0,62.22816255992259,0.0,22.082341022806382,Low,Supplier Risk,monitor only,7092.0599999999995,1303170.66
sku_warehouse,SKU-0020|WH-PORTO,SKU-0020 @ WH-PORTO,21.050437704483155,0.0,29.07451802124931,56.593883965045265,10.103407444482293,22.018043031804588,Low,Supplier Risk,monitor only,17352.440000000002,20656421.5
sku_warehouse,SKU-0040|WH-LIS,SKU-0040 @ WH-LIS,28.93604857651821,10.454715500689112,8.779785921341889,56.988316867560705,10.974732401677361,22.00643092468257,Low,Supplier Risk,monitor only,56422.829999999994,24407358.9
sku_warehouse,SKU-0054|WH-LYON,SKU-0054 @ WH-LYON,34.58414886415297,30.750670466314407,1.1764259885116544,39.65028123420367,1.4705324856395678,21.897605012690804,Low,Supplier Risk,monitor only,34652.700000000004,3954418.4
sku_warehouse,SKU-0104|WH-LIS,SKU-0104 @ WH-LIS,32.5142024877972,19.85274119954161,1.1478601504538795,56.59388396504527,2.8115196290572757,21.895132279554677,Low,Supplier Risk,monitor only,10899.6,3927470.58
sku_warehouse,SKU-0064|WH-LYON,SKU-0064 @ WH-LYON,22.38877345489239,2.175460934448468,16.77162130283682,62.22816255992258,13.745430744949461,21.75796246131421,Low,Supplier Risk,monitor only,4393.139999999999,6163057.7299999995
sku_warehouse,SKU-0033|WH-PORTO,SKU-0033 @ WH-PORTO,21.487171890153306,19.186837383141658,6.515800280969104,62.22816255992259,5.331822854631352,21.644778754596544,Low,Supplier Risk,monitor only,40172.1,8283531.33
