alert_id,alert_date,entity_type,entity_id,region,metric_name,metric_value,baseline_mean,baseline_std,z_score,severity,diagnosis,recommended_action
ALT-00247,2024-08-20,supplier,SUP-010,Global,avg_delay_days,1.4285714285714286,0.5041666666666667,0.36577271978604703,2.5272654626771454,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00248,2024-08-20,supplier,SUP-007,Global,avg_delay_days,2.625,1.4272021338439682,0.5857548286524316,2.044879201272052,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00249,2024-08-13,supplier,SUP-012,Global,avg_delay_days,2.142857142857143,0.5567202201393379,0.227304274169213,6.978033864585542,Critical,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00250,2024-08-13,supplier,SUP-003,Global,late_rate,0.75,0.49897504456327985,0.0697279145244739,3.6000640080611124,High,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00251,2024-08-13,warehouse,WH-PORTO,Portugal North,stockout_rate,0.1509643094657504,0.06614418170945108,0.02716685610201498,3.122191520350718,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00252,2024-08-13,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,23732.45,9575.638928571429,5411.224435772256,2.6161936617970274,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00253,2024-08-13,supplier,SUP-004,Global,late_rate,0.7777777777777778,0.4292929292929293,0.1520993549767305,2.2911658536498254,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00254,2024-08-13,supplier,SUP-012,Global,late_rate,0.6428571428571429,0.37308051425698485,0.12442723621604668,2.1681477207428843,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00255,2024-08-12,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,21979.469999999998,9134.281428571428,4835.398873085331,2.6564899625813947,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00256,2024-08-08,warehouse,WH-PORTO,Portugal North,stockout_rate,0.12322175732217573,0.05822064024952793,0.01984645138352705,3.27520098260992,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00257,2024-08-06,supplier,SUP-003,Global,avg_delay_days,9.2,4.8018812070282655,1.660093315339792,2.64932022334631,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00258,2024-08-06,supplier,SUP-006,Global,late_rate,1.0,0.40773809523809523,0.24145839019386223,2.4528528674708268,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00259,2024-08-06,supplier,SUP-001,Global,avg_delay_days,7.666666666666667,4.69838147963148,1.3327808641036103,2.227136708652828,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00260,2024-08-06,supplier,SUP-011,Global,avg_delay_days,1.6,0.58372113997114,0.4801960469337521,2.116383228304805,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00261,2024-08-06,supplier,SUP-003,Global,late_rate,0.6,0.4823083778966132,0.05688263843416451,2.0690253712405076,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00262,2024-08-06,supplier,SUP-001,Global,late_rate,0.7777777777777778,0.5286033411033411,0.12164143078806157,2.0484339509996277,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00263,2024-07-30,supplier,SUP-011,Global,avg_delay_days,1.625,0.38059613997113995,0.2778767158142054,4.47825884361213,Critical,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00264,2024-07-30,supplier,SUP-001,Global,late_rate,0.7692307692307693,0.4845328282828283,0.07807235005684016,3.646591152189836,High,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00265,2024-07-30,supplier,SUP-008,Global,late_rate,0.6,0.4254700197463355,0.061412216537046205,2.841942370674429,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00266,2024-07-30,supplier,SUP-011,Global,late_rate,0.625,0.2545319264069264,0.16469275444035678,2.2494497396194686,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00267,2024-07-30,supplier,SUP-001,Global,avg_delay_days,6.769230769230769,4.185560966810967,1.2053276434276616,2.143541481445217,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00268,2024-07-29,warehouse,WH-LIS,Portugal South,lost_sales_revenue,33761.44,13199.273571428572,6558.472518067449,3.135206615858532,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00269,2024-07-29,warehouse,WH-LIS,Portugal South,stockout_rate,0.11533676914874712,0.06590056417011261,0.019361949138283204,2.5532659251173895,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00270,2024-07-28,warehouse,WH-LIS,Portugal South,stockout_rate,0.1158831495453666,0.06346184096979719,0.01698808155071433,3.085769774478458,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00271,2024-07-26,warehouse,WH-LIS,Portugal South,lost_sales_revenue,26610.37,12435.910714285714,5426.031586639248,2.6123068138078422,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00272,2024-07-26,warehouse,WH-LIS,Portugal South,stockout_rate,0.10056995771281485,0.062098093964945825,0.014773756527249967,2.6040678061066096,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00273,2024-07-23,supplier,SUP-003,Global,avg_delay_days,8.142857142857142,4.0866258741258745,0.9393053384319481,4.318330901326117,Critical,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00274,2024-07-18,warehouse,WH-MAD,Spain Central,stockout_rate,0.16928731876659178,0.07424034506767353,0.033777539764828626,2.8139104967581843,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00275,2024-07-17,warehouse,WH-MAD,Spain Central,lost_sales_revenue,36261.83,13528.743214285714,7565.119686274608,3.0049870627901516,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00276,2024-07-17,warehouse,WH-MAD,Spain Central,stockout_rate,0.15818759936406995,0.07044075687934764,0.029725368548160575,2.951917731232037,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00277,2024-07-16,warehouse,WH-MAD,Spain Central,stockout_rate,0.14620355411954766,0.06640760627161696,0.026557375991631098,3.004662353429662,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00278,2024-07-16,warehouse,WH-MAD,Spain Central,lost_sales_revenue,32252.27,12595.935,6735.729474838168,2.9182191882004376,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00279,2024-07-16,supplier,SUP-007,Global,avg_delay_days,2.272727272727273,1.1596859796550198,0.4894716364925644,2.2739648430867994,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00280,2024-07-15,warehouse,WH-MAD,Spain Central,lost_sales_revenue,28357.54,12007.09,5985.728952810265,2.731572065641823,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00281,2024-07-14,warehouse,WH-MAD,Spain Central,lost_sales_revenue,30717.54,11495.94,4827.8883599499995,3.9813679536282955,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00282,2024-07-13,warehouse,WH-MAD,Spain Central,lost_sales_revenue,22857.280000000002,11168.11892857143,4311.926616852492,2.710890539218203,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00283,2024-07-09,supplier,SUP-003,Global,avg_delay_days,5.833333333333333,3.688014763014763,0.32508489933517953,6.599256301064401,Critical,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00284,2024-07-09,supplier,SUP-011,Global,avg_delay_days,0.8,0.26355068542568544,0.18075447848098666,2.9678341531700583,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00285,2024-07-09,supplier,SUP-009,Global,avg_delay_days,1.375,0.5932577838827838,0.3080826867525208,2.537442867554516,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00286,2024-07-06,warehouse,WH-LYON,France South-East,lost_sales_revenue,37729.090000000004,13380.401428571427,5940.932456631464,4.098462446623134,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00287,2024-07-06,warehouse,WH-LYON,France South-East,stockout_rate,0.2119120654396728,0.10450175253008252,0.031333526050681536,3.427967625981692,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00288,2024-07-05,warehouse,WH-LYON,France South-East,lost_sales_revenue,34382.17,12408.666071428572,4405.245688117359,4.988031425316961,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00289,2024-07-05,warehouse,WH-LYON,France South-East,stockout_rate,0.19183168316831684,0.09999225273595368,0.027099562567827352,3.3889635746886593,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00290,2024-07-03,warehouse,WH-LYON,France South-East,stockout_rate,0.16183124833643864,0.09323006377024336,0.02267625050549717,3.0252437257898963,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00291,2024-06-25,supplier,SUP-002,Global,avg_delay_days,8.857142857142858,4.6843635531135535,2.0222878863955462,2.063395292085103,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00292,2024-06-24,warehouse,WH-LIS,Portugal South,lost_sales_revenue,24025.32,10117.581071428573,4846.423428044521,2.8696912548111895,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00293,2024-06-19,warehouse,WH-LYON,France South-East,lost_sales_revenue,18818.68,8159.3892857142855,4218.732677465813,2.5266570624922213,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00294,2024-06-13,warehouse,WH-LIS,Portugal South,stockout_rate,0.09388391118036618,0.03676879273784429,0.02165092639383171,2.6379988275602764,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00295,2024-06-11,supplier,SUP-004,Global,avg_delay_days,3.0,1.432900432900433,0.4130602657880516,3.793876334509679,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00296,2024-06-04,warehouse,WH-PORTO,Portugal North,stockout_rate,0.14035087719298245,0.07648875074245896,0.0223561344944728,2.8565817792119828,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00297,2024-06-04,supplier,SUP-006,Global,avg_delay_days,5.0,1.7222222222222223,1.1892411583139333,2.7561926820838445,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00298,2024-06-03,warehouse,WH-PORTO,Portugal North,stockout_rate,0.13793103448275862,0.0743112461124985,0.018843230630592442,3.3762675635340287,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00299,2024-05-28,supplier,SUP-004,Global,late_rate,0.75,0.43677849927849927,0.0695233430476188,4.505270992319301,Critical,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00300,2024-05-28,supplier,SUP-012,Global,late_rate,0.7777777777777778,0.38068181818181823,0.15978871905419417,2.4851313781499176,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00301,2024-05-28,supplier,SUP-012,Global,avg_delay_days,1.1111111111111112,0.6328125,0.23248610536225156,2.0573212767526186,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00302,2024-05-24,warehouse,WH-MAD,Spain Central,stockout_rate,0.1671868033883192,0.07809661331651939,0.03321591537309479,2.6821536926230167,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00303,2024-05-20,warehouse,WH-PORTO,Portugal North,stockout_rate,0.10902777777777778,0.06748773749527577,0.014505784147930275,2.863688019818567,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00304,2024-05-17,warehouse,WH-LIS,Portugal South,stockout_rate,0.07524557956777995,0.033482643446808236,0.01138697769170553,3.6676049827859556,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00305,2024-05-16,warehouse,WH-LYON,France South-East,stockout_rate,0.20342312008978675,0.11603328962678786,0.03080859985730604,2.836540150080044,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00306,2024-05-15,warehouse,WH-LYON,France South-East,lost_sales_revenue,31585.18,15863.49892857143,4497.892797915032,3.4953436593055867,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00307,2024-05-15,warehouse,WH-LYON,France South-East,stockout_rate,0.19859497433126183,0.1123648662892114,0.0264158613843265,3.264330728704305,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00308,2024-05-15,warehouse,WH-PORTO,Portugal North,stockout_rate,0.10052157420578474,0.06255678075954338,0.01419323113165384,2.6748520540592073,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00309,2024-05-14,warehouse,WH-LYON,France South-East,lost_sales_revenue,28701.05,15108.444285714286,4011.226873979651,3.3886404686953315,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00310,2024-05-02,warehouse,WH-PORTO,Portugal North,stockout_rate,0.09745055992375506,0.0529859846561869,0.013976272942863053,3.181432950640384,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00311,2024-04-30,supplier,SUP-006,Global,avg_delay_days,3.8,1.0055555555555555,0.8499195936655702,3.2878927198188745,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00312,2024-04-23,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,17723.5,5774.107857142857,3029.7961222160243,3.9439591513231043,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00313,2024-04-23,supplier,SUP-008,Global,avg_delay_days,2.35,1.2315539187643019,0.3767464086220134,2.9686973933647396,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00314,2024-04-23,supplier,SUP-008,Global,late_rate,0.6,0.4355109921542988,0.05976621795258997,2.7522070741732967,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00315,2024-04-23,supplier,SUP-010,Global,avg_delay_days,2.0,0.8397321428571429,0.4491262877811691,2.583388879049944,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00316,2024-04-23,supplier,SUP-006,Global,late_rate,1.0,0.3506944444444445,0.25712831259082,2.5252199923577656,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00317,2024-04-22,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,14956.93,5507.239285714286,2468.005720242083,3.8288771524236207,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00318,2024-04-16,warehouse,WH-MAD,Spain Central,lost_sales_revenue,37417.36,11595.946785714286,6056.629678838966,4.2633303641631235,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00319,2024-04-16,warehouse,WH-MAD,Spain Central,stockout_rate,0.19907212146773512,0.089408940691288,0.02948364810043802,3.7194576601535925,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00320,2024-04-16,supplier,SUP-002,Global,avg_delay_days,9.555555555555555,3.7254960317460317,1.6773953593515114,3.475662127778541,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00321,2024-04-16,supplier,SUP-007,Global,late_rate,0.7058823529411765,0.45995306776556777,0.08693065677819656,2.829028265633572,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00322,2024-04-15,warehouse,WH-MAD,Spain Central,lost_sales_revenue,31698.18,10938.801428571429,4623.373233958014,4.490093600696978,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00323,2024-04-15,warehouse,WH-MAD,Spain Central,stockout_rate,0.1731187472814267,0.08547388053613215,0.024892781699511354,3.5208948442678474,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00324,2024-04-15,warehouse,WH-LIS,Portugal South,lost_sales_revenue,25647.77,8622.2925,4959.829950117858,3.4326736342231716,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00325,2024-04-14,warehouse,WH-MAD,Spain Central,lost_sales_revenue,25216.44,10444.057499999999,3684.886838017858,4.008910761543557,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00326,2024-04-02,supplier,SUP-010,Global,late_rate,0.6,0.3084821428571428,0.14142055094759282,2.061354274110323,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00327,2024-03-26,warehouse,WH-LYON,France South-East,stockout_rate,0.1559917355371901,0.058964282934553795,0.02994807529869929,3.239856038656695,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00328,2024-03-26,warehouse,WH-LIS,Portugal South,lost_sales_revenue,21035.94,10217.844642857144,3757.1144901378198,2.879362709211989,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00329,2024-03-25,warehouse,WH-LYON,France South-East,stockout_rate,0.13373780005275654,0.05640236557613548,0.02614088660399068,2.9584090106880687,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00330,2024-03-24,warehouse,WH-LYON,France South-East,stockout_rate,0.11885002963841138,0.055621416577302914,0.024480058647391167,2.582861992769234,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00331,2024-03-19,supplier,SUP-005,Global,avg_delay_days,3.6666666666666665,1.8858840811965814,0.4545649938491079,3.917553286255063,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00332,2024-03-19,supplier,SUP-010,Global,avg_delay_days,1.625,0.4567956349206349,0.4252842481793218,2.7468789875960558,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00333,2024-03-19,supplier,SUP-010,Global,late_rate,0.5,0.25143849206349206,0.1026276136875785,2.4219749344770403,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00334,2024-03-16,warehouse,WH-LIS,Portugal South,stockout_rate,0.13226016967587556,0.04445095243526325,0.025817582714446168,3.401140153662754,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00335,2024-03-16,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,19054.92,7753.251428571429,4405.7935154502065,2.565183441256599,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00336,2024-03-15,warehouse,WH-LIS,Portugal South,stockout_rate,0.12130760141788105,0.04154491510132422,0.020970649974378235,3.8035390612122284,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00337,2024-03-15,warehouse,WH-LIS,Portugal South,lost_sales_revenue,19227.2,8220.19,3861.10091286487,2.8507439324689883,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00338,2024-03-10,warehouse,WH-MAD,Spain Central,stockout_rate,0.12520908004778972,0.06474756771981564,0.022616281362913063,2.6733622277586666,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00339,2024-03-07,warehouse,WH-LIS,Portugal South,stockout_rate,0.06822852445540485,0.02951189369561163,0.01435830095681766,2.696463242846964,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00340,2024-03-05,supplier,SUP-012,Global,late_rate,0.6666666666666666,0.34474691974691973,0.06481822184941184,4.966500742146909,Critical,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00341,2024-03-05,supplier,SUP-003,Global,avg_delay_days,6.8,4.3634850749740455,0.6731906108300877,3.6193536954141017,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00342,2024-03-05,supplier,SUP-012,Global,avg_delay_days,1.5833333333333333,0.6531073093573093,0.3383378239216642,2.749400032174352,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00343,2024-03-05,supplier,SUP-011,Global,late_rate,0.6,0.3116758241758242,0.12002340303664279,2.4022329689831516,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00344,2024-02-27,warehouse,WH-LIS,Portugal South,lost_sales_revenue,17203.75,4269.405357142858,3392.139505563351,3.8130344054670786,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00345,2024-02-24,warehouse,WH-MAD,Spain Central,lost_sales_revenue,24868.46,9128.778214285714,4081.0916956754995,3.8567331879341817,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00346,2024-02-23,warehouse,WH-LIS,Portugal South,lost_sales_revenue,13520.67,2757.3621428571428,2126.9176660053413,5.0605192806348285,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00347,2024-02-20,supplier,SUP-004,Global,avg_delay_days,4.8,2.487471655328798,0.6180011614213379,3.7419482179493464,High,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00348,2024-02-17,warehouse,WH-LIS,Portugal South,stockout_rate,0.06293063849333946,0.016194942018548358,0.012551054265354007,3.723647072724445,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00349,2024-02-13,supplier,SUP-009,Global,avg_delay_days,1.8,0.5980769230769231,0.200872316921613,5.983517765626744,Critical,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00350,2024-02-13,warehouse,WH-LIS,Portugal South,lost_sales_revenue,8547.56,1638.3625,1918.2751227708882,3.6017761049936783,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00351,2024-02-13,supplier,SUP-008,Global,late_rate,0.5833333333333334,0.37941729323308265,0.0765664929508328,2.663254280579306,Medium,Supplier late-delivery spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00352,2024-02-13,warehouse,WH-LIS,Portugal South,stockout_rate,0.03870162297128589,0.011275657230625919,0.010873990058834587,2.522162112735951,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00353,2024-02-13,supplier,SUP-004,Global,avg_delay_days,3.4444444444444446,2.3279761904761904,0.4945953647477219,2.2573366706291935,Medium,Supplier delay-duration spike vs 8-week baseline,investigate supplier reliability and trigger corrective plan
ALT-00354,2024-02-12,warehouse,WH-LYON,France South-East,lost_sales_revenue,15606.63,4176.1375,4566.435023174127,2.5031545268883884,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00355,2024-02-11,warehouse,WH-LYON,France South-East,lost_sales_revenue,18339.94,3521.139642857143,3690.965345589729,4.014884717042815,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00356,2024-02-11,warehouse,WH-LYON,France South-East,stockout_rate,0.18255776114546046,0.04373945457885649,0.037311859172462866,3.7204875244880733,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00357,2024-02-10,warehouse,WH-LYON,France South-East,lost_sales_revenue,13348.96,3044.391071428571,3204.5994360274885,3.215555995149666,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00358,2024-02-09,warehouse,WH-LYON,France South-East,lost_sales_revenue,12952.349999999999,2581.807142857143,2599.034519057181,3.990152028032643,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00359,2024-02-09,warehouse,WH-LYON,France South-East,stockout_rate,0.1206426189754471,0.035320538164770675,0.032447015092849384,2.6295818141213108,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00360,2024-02-08,warehouse,WH-LYON,France South-East,lost_sales_revenue,10187.73,2217.9596428571426,2173.01085854607,3.667616443700293,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00361,2024-02-08,warehouse,WH-PORTO,Portugal North,stockout_rate,0.09603452926895063,0.026235452931931663,0.0256127339621145,2.725170863847,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00362,2024-02-07,warehouse,WH-LIS,Portugal South,lost_sales_revenue,6154.02,812.58,1395.635918139111,3.827244577598775,High,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00363,2024-02-07,warehouse,WH-LYON,France South-East,lost_sales_revenue,7297.56,1957.3325,1969.2865801935875,2.711757422058418,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00364,2024-02-06,warehouse,WH-LIS,Portugal South,lost_sales_revenue,3921.68,672.5200000000001,1262.494628922935,2.5736030281348112,Medium,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00365,2024-02-06,warehouse,WH-PORTO,Portugal North,stockout_rate,0.07898979043524987,0.020981808812888487,0.022590901327139635,2.567758620266884,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00366,2024-02-05,warehouse,WH-LIS,Portugal South,lost_sales_revenue,5022.889999999999,493.13107142857143,936.1191704697815,4.8388699553051735,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00367,2024-02-02,warehouse,WH-PORTO,Portugal North,lost_sales_revenue,18078.239999999998,2070.5449999999996,3857.8035169957066,4.149432424299854,Critical,Warehouse lost-sales spike vs 4-week baseline,review demand shock and recover priority SKUs
ALT-00368,2024-02-02,warehouse,WH-PORTO,Portugal North,stockout_rate,0.07324016563146998,0.013621674393421688,0.018879417462650296,3.1578565046296214,High,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
ALT-00369,2024-02-02,warehouse,WH-MAD,Spain Central,stockout_rate,0.08384738405300433,0.018321265437860328,0.024810172647208754,2.6410988567834885,Medium,Warehouse stockout spike vs 4-week baseline,expedite replenishment and rebalance stock across warehouses
