month,region,warehouse_id,product_id,category,supplier_id,abc_class,units_demanded,units_fulfilled,units_lost_sales,lost_sales_revenue,inventory_value,avg_days_of_supply,excess_inventory_proxy,slow_moving_proxy,trapped_wc_proxy,lost_sales_margin_proxy,observation_days,stockout_month_flag
2025-03-01,France South-East,WH-LYON,SKU-0033,Beverages,SUP-005,B,1284,1284,0,0.0,336940.44,16.49,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0034,Snacks,SUP-012,B,847,847,0,0.0,77496.72,10.89,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0035,Personal Care,SUP-012,B,471,459,12,303.48,54647.78,6.03,0.0,0.0,0.0,68.52,31,1
2025-03-01,France South-East,WH-LYON,SKU-0036,Household,SUP-001,B,997,997,0,0.0,513721.77,15.72,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0037,Frozen,SUP-003,B,1693,741,952,21638.96,110751.12,4.44,0.0,0.0,0.0,6940.08,31,1
2025-03-01,France South-East,WH-LYON,SKU-0038,Dairy,SUP-001,B,822,439,383,7162.1,53585.05,7.22,0.0,0.0,0.0,3695.95,31,1
2025-03-01,France South-East,WH-LYON,SKU-0039,Pet Care,SUP-008,B,1434,1434,0,0.0,197716.54,13.66,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0040,Health,SUP-007,B,1385,1385,0,0.0,553124.8,11.18,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0041,Beverages,SUP-006,B,976,976,0,0.0,170749.22,19.9,4207.67,0.0,4207.67,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0042,Snacks,SUP-008,B,977,870,107,1638.17,67674.24,8.23,0.0,3653.04,1826.52,842.09,31,1
2025-03-01,France South-East,WH-LYON,SKU-0043,Personal Care,SUP-005,B,1117,1095,22,740.96,161547.54,9.33,0.0,0.0,0.0,387.64,31,1
2025-03-01,France South-East,WH-LYON,SKU-0044,Household,SUP-011,B,1041,1041,0,0.0,292755.96,13.42,0.0,10626.0,5313.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0045,Frozen,SUP-010,B,1579,1401,178,1194.38,29548.4,6.21,0.0,0.0,0.0,651.48,31,1
2025-03-01,France South-East,WH-LYON,SKU-0046,Dairy,SUP-002,B,761,493,268,5705.72,51712.32,7.65,0.0,0.0,0.0,3036.44,31,1
2025-03-01,France South-East,WH-LYON,SKU-0047,Pet Care,SUP-003,B,1970,1891,79,2748.41,292819.95,6.64,0.0,0.0,0.0,837.4,31,1
2025-03-01,France South-East,WH-LYON,SKU-0048,Health,SUP-003,B,1346,1346,0,0.0,665157.15,12.53,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0049,Beverages,SUP-001,B,353,353,0,0.0,44060.31,45.12,14774.73,0.0,14774.73,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0050,Snacks,SUP-009,B,776,773,3,50.43,60877.44,9.86,0.0,2354.56,1177.28,25.47,31,1
2025-03-01,France South-East,WH-LYON,SKU-0051,Personal Care,SUP-007,B,778,723,55,2738.45,131657.68,7.41,0.0,0.0,0.0,1510.3,31,1
2025-03-01,France South-East,WH-LYON,SKU-0052,Household,SUP-012,B,1076,1076,0,0.0,255626.0,10.25,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0053,Frozen,SUP-008,B,1482,1482,0,0.0,62523.27,13.06,0.0,2259.03,1129.52,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0054,Dairy,SUP-009,B,1834,1834,0,0.0,172931.6,10.0,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0055,Pet Care,SUP-002,B,740,690,50,3275.0,421697.02,14.55,446.16,14621.26,7756.79,1204.0,31,1
2025-03-01,France South-East,WH-LYON,SKU-0056,Health,SUP-007,B,875,875,0,0.0,832276.01,14.34,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0057,Beverages,SUP-005,B,1327,1327,0,0.0,39581.19,9.85,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0058,Snacks,SUP-001,B,810,616,194,1509.32,49975.2,15.06,216.75,0.0,216.75,741.08,31,1
2025-03-01,France South-East,WH-LYON,SKU-0059,Personal Care,SUP-009,B,914,914,0,0.0,100301.84,11.16,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0060,Household,SUP-002,B,1695,1077,618,8176.14,49777.58,3.38,0.0,1453.36,726.68,2107.38,31,1
2025-03-01,France South-East,WH-LYON,SKU-0061,Frozen,SUP-002,C,223,223,0,0.0,108969.03,32.76,43566.44,13705.2,48207.37,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0062,Dairy,SUP-001,C,639,639,0,0.0,46391.68,24.78,3587.45,0.0,3587.45,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0063,Pet Care,SUP-007,C,233,233,0,0.0,109739.78,28.24,783.57,0.0,783.57,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0064,Health,SUP-005,C,363,363,0,0.0,263925.3,29.85,2314.56,24554.93,14310.31,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0065,Beverages,SUP-007,C,292,292,0,0.0,139704.32,28.26,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0066,Snacks,SUP-012,C,169,166,3,36.09,16911.04,12.59,0.0,0.0,0.0,15.45,31,1
2025-03-01,France South-East,WH-LYON,SKU-0067,Personal Care,SUP-006,C,541,541,0,0.0,157461.84,17.76,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0068,Household,SUP-006,C,282,266,16,338.72,65323.33,12.17,0.0,3111.44,1555.72,68.16,31,1
2025-03-01,France South-East,WH-LYON,SKU-0069,Frozen,SUP-006,C,88,84,4,143.96,18469.74,11.37,0.0,210.99,105.5,79.04,31,1
2025-03-01,France South-East,WH-LYON,SKU-0070,Dairy,SUP-012,C,490,490,0,0.0,18812.2,18.33,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0071,Pet Care,SUP-003,C,169,169,0,0.0,71663.13,74.71,28495.11,0.0,28495.11,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0072,Health,SUP-008,C,280,280,0,0.0,289675.17,57.79,87266.01,0.0,87266.01,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0073,Beverages,SUP-001,C,619,445,174,4231.68,179742.15,22.91,3758.05,0.0,3758.05,1612.98,31,1
2025-03-01,France South-East,WH-LYON,SKU-0074,Snacks,SUP-001,C,684,618,66,431.64,45586.66,15.13,0.0,575.68,287.84,92.4,31,1
2025-03-01,France South-East,WH-LYON,SKU-0075,Personal Care,SUP-002,C,115,115,0,0.0,111168.72,120.29,69579.8,3671.46,70250.1,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0076,Household,SUP-008,C,329,273,56,1013.6,31482.1,12.96,0.0,0.0,0.0,569.52,31,1
2025-03-01,France South-East,WH-LYON,SKU-0077,Frozen,SUP-003,C,613,420,193,6065.99,51141.79,6.8,0.0,0.0,0.0,3323.46,31,1
2025-03-01,France South-East,WH-LYON,SKU-0078,Dairy,SUP-006,C,152,152,0,0.0,64002.56,55.68,12694.83,1943.04,13530.1,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0079,Pet Care,SUP-010,C,425,425,0,0.0,136592.89,14.85,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0080,Health,SUP-003,C,43,43,0,0.0,161971.44,52.82,26461.03,25851.72,37386.08,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0081,Beverages,SUP-010,C,200,200,0,0.0,61943.75,18.77,0.0,2653.75,1326.88,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0082,Snacks,SUP-010,C,299,299,0,0.0,10060.68,16.2,0.0,485.46,242.73,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0083,Personal Care,SUP-008,C,331,328,3,78.78,77672.4,16.63,0.0,4691.44,2345.72,38.22,31,1
2025-03-01,France South-East,WH-LYON,SKU-0084,Household,SUP-009,C,361,361,0,0.0,88964.04,17.52,0.0,290.4,145.2,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0085,Frozen,SUP-003,C,473,473,0,0.0,117258.12,21.26,14888.99,4947.6,17362.79,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0086,Dairy,SUP-004,C,513,473,40,359.6,29274.14,12.65,0.0,0.0,0.0,190.8,31,1
2025-03-01,France South-East,WH-LYON,SKU-0087,Pet Care,SUP-003,C,244,244,0,0.0,262536.72,67.14,86584.53,8071.44,89422.59,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0088,Health,SUP-011,C,377,377,0,0.0,521088.48,27.07,0.0,34403.16,17201.58,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0089,Beverages,SUP-002,C,188,188,0,0.0,42037.08,56.9,9000.18,0.0,9000.18,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0090,Snacks,SUP-004,C,521,493,28,559.16,60883.2,11.61,0.0,0.0,0.0,308.28,31,1
2025-03-01,France South-East,WH-LYON,SKU-0091,Personal Care,SUP-011,C,409,409,0,0.0,141704.2,15.72,0.0,11026.95,5513.48,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0092,Household,SUP-012,C,316,316,0,0.0,177524.62,29.78,316.6,18049.82,9225.46,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0093,Frozen,SUP-005,C,422,422,0,0.0,88046.4,15.88,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0094,Dairy,SUP-007,C,255,255,0,0.0,19943.95,26.89,2927.47,2165.5,3858.13,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0095,Pet Care,SUP-003,C,123,123,0,0.0,831059.62,162.38,629461.01,33034.16,633936.07,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0096,Health,SUP-002,C,160,160,0,0.0,237428.16,76.46,97685.0,22218.56,104448.49,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0097,Beverages,SUP-007,C,371,371,0,0.0,111555.22,16.66,0.0,7124.94,3562.47,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0098,Snacks,SUP-003,C,559,559,0,0.0,208055.79,32.59,2098.09,38135.82,20530.57,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0099,Personal Care,SUP-008,C,231,231,0,0.0,146388.64,29.11,9.71,5493.8,2756.61,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0100,Household,SUP-002,C,179,179,0,0.0,109277.94,27.71,0.0,1555.47,777.74,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0101,Frozen,SUP-004,C,385,385,0,0.0,99015.41,18.72,0.0,7402.22,3701.11,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0102,Dairy,SUP-009,C,566,554,12,225.0,72834.19,13.94,0.0,0.0,0.0,109.68,31,1
2025-03-01,France South-East,WH-LYON,SKU-0103,Pet Care,SUP-001,C,443,443,0,0.0,403864.5,43.6,26233.0,0.0,26233.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0104,Health,SUP-008,C,181,181,0,0.0,123079.77,20.25,4115.49,2756.16,5493.57,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0105,Beverages,SUP-010,C,315,315,0,0.0,73062.77,22.12,0.0,8771.84,4385.92,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0106,Snacks,SUP-010,C,371,371,0,0.0,64473.18,15.24,0.0,411.06,205.53,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0107,Personal Care,SUP-002,C,775,732,43,1346.76,241009.24,22.59,0.0,0.0,0.0,785.18,31,1
2025-03-01,France South-East,WH-LYON,SKU-0108,Household,SUP-003,C,118,118,0,0.0,158201.99,44.34,12158.13,6557.3,14749.26,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0109,Frozen,SUP-008,C,606,606,0,0.0,174527.36,26.7,0.0,6652.03,3326.02,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0110,Dairy,SUP-007,C,513,513,0,0.0,47171.52,18.33,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0111,Pet Care,SUP-005,C,373,355,18,1273.5,182350.26,14.2,0.0,1824.48,912.24,687.06,31,1
2025-03-01,France South-East,WH-LYON,SKU-0112,Health,SUP-001,C,273,273,0,0.0,115461.15,32.26,35736.79,0.0,35736.79,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0113,Beverages,SUP-003,C,291,291,0,0.0,129165.0,24.48,32550.41,1406.2,33253.51,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0114,Snacks,SUP-007,C,306,306,0,0.0,102448.36,39.11,5372.01,0.0,5372.01,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0115,Personal Care,SUP-002,C,387,387,0,0.0,122070.0,38.98,4085.2,3923.4,6046.9,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0116,Household,SUP-011,C,327,327,0,0.0,165584.64,14.63,0.0,0.0,0.0,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0117,Frozen,SUP-011,C,50,50,0,0.0,51819.0,59.41,22147.89,5377.16,23639.3,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0118,Dairy,SUP-001,C,142,142,0,0.0,58732.8,63.68,17224.06,2380.8,17892.16,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0119,Pet Care,SUP-001,C,699,699,0,0.0,284436.88,36.33,45328.19,0.0,45328.19,0.0,31,0
2025-03-01,France South-East,WH-LYON,SKU-0120,Health,SUP-004,C,203,203,0,0.0,322472.32,39.37,115241.3,487.52,115485.06,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0001,Beverages,SUP-007,A,2563,2404,159,1502.55,67333.66,5.62,0.0,0.0,0.0,769.56,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0002,Snacks,SUP-012,A,2073,2073,0,0.0,180360.48,7.22,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0003,Personal Care,SUP-002,A,2134,2105,29,1317.76,371524.27,6.78,0.0,0.0,0.0,575.07,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0004,Household,SUP-006,A,2921,2921,0,0.0,2168398.05,31.8,808837.47,0.0,808837.47,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0005,Frozen,SUP-003,A,1975,1468,507,4471.74,68965.64,7.77,51.27,0.0,51.27,2149.68,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0006,Dairy,SUP-007,A,3070,3070,0,0.0,207719.4,8.52,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0007,Pet Care,SUP-005,A,2169,1989,180,7590.6,247268.7,4.32,0.0,0.0,0.0,3265.2,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0008,Health,SUP-004,A,2423,2423,0,0.0,840882.64,6.91,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0009,Beverages,SUP-005,A,2290,2290,0,0.0,625597.22,18.02,57702.04,0.0,57702.04,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0010,Snacks,SUP-001,A,2490,2490,0,0.0,286534.35,17.49,33756.36,0.0,33756.36,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0011,Personal Care,SUP-010,A,1895,1895,0,0.0,698482.98,18.6,128446.2,0.0,128446.2,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0012,Household,SUP-003,A,3013,3013,0,0.0,284562.96,9.37,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0013,Frozen,SUP-001,A,1898,1477,421,3982.66,100089.0,7.33,0.0,0.0,0.0,1140.91,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0014,Dairy,SUP-009,A,3040,3040,0,0.0,249657.18,10.16,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0015,Pet Care,SUP-012,A,3000,3000,0,0.0,171376.23,11.32,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0016,Health,SUP-002,A,2380,2038,342,35376.48,570945.42,4.3,0.0,0.0,0.0,15584.94,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0017,Beverages,SUP-008,A,2445,2445,0,0.0,550247.35,13.68,2645.74,0.0,2645.74,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0018,Snacks,SUP-004,A,2623,2623,0,0.0,177083.4,6.88,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0019,Personal Care,SUP-012,A,2397,2397,0,0.0,170145.36,8.95,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0020,Household,SUP-008,A,2419,2419,0,0.0,597103.9,10.33,6006.16,0.0,6006.16,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0021,Frozen,SUP-008,A,2517,2501,16,208.16,193403.28,7.29,0.0,0.0,0.0,48.8,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0022,Dairy,SUP-011,A,2396,2396,0,0.0,347598.63,14.27,5428.05,0.0,5428.05,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0023,Pet Care,SUP-007,A,1605,1403,202,7597.22,215309.92,7.04,0.0,0.0,0.0,3771.34,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0024,Health,SUP-005,A,2857,2857,0,0.0,1089182.1,13.37,50764.35,0.0,50764.35,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0025,Beverages,SUP-011,B,777,777,0,0.0,189076.14,15.94,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0026,Snacks,SUP-011,B,666,666,0,0.0,18464.21,9.86,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0027,Personal Care,SUP-008,B,715,715,0,0.0,315657.08,17.59,4393.94,0.0,4393.94,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0028,Household,SUP-008,B,512,488,24,819.6,79261.2,7.9,0.0,0.0,0.0,376.8,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0029,Frozen,SUP-002,B,1823,1709,114,2787.3,306516.96,12.89,0.0,0.0,0.0,1177.62,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0030,Dairy,SUP-003,B,931,826,105,658.35,51850.44,13.54,0.0,0.0,0.0,198.45,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0031,Pet Care,SUP-003,B,1593,1593,0,0.0,1153916.8,22.92,27020.15,0.0,27020.15,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0032,Health,SUP-009,B,599,599,0,0.0,96269.72,9.57,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0033,Beverages,SUP-005,B,1234,1234,0,0.0,335603.64,15.98,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0034,Snacks,SUP-012,B,980,980,0,0.0,170564.1,19.16,730.07,0.0,730.07,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0035,Personal Care,SUP-012,B,531,510,21,531.09,72406.84,6.78,0.0,0.0,0.0,119.91,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0036,Household,SUP-001,B,1099,1099,0,0.0,759382.2,19.34,1112.44,30040.86,16132.87,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0037,Frozen,SUP-003,B,1709,1709,0,0.0,534872.48,19.04,5099.4,0.0,5099.4,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0038,Dairy,SUP-001,B,797,792,5,93.5,106111.25,14.32,0.0,0.0,0.0,48.25,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0039,Pet Care,SUP-008,B,1629,1629,0,0.0,349530.16,21.18,7890.92,0.0,7890.92,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0040,Health,SUP-007,B,1806,1806,0,0.0,910891.05,15.62,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0041,Beverages,SUP-006,B,957,860,97,1260.03,139226.82,15.12,4700.45,0.0,4700.45,420.01,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0042,Snacks,SUP-008,B,1109,1109,0,0.0,162184.56,17.44,0.0,2998.32,1499.16,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0043,Personal Care,SUP-005,B,1110,1055,55,1852.4,182441.6,9.45,0.0,0.0,0.0,969.1,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0044,Household,SUP-011,B,1104,1104,0,0.0,348262.32,15.88,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0045,Frozen,SUP-010,B,1381,1381,0,0.0,35032.3,7.61,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0046,Dairy,SUP-002,B,765,561,204,4343.16,61094.64,8.32,0.0,0.0,0.0,2311.32,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0047,Pet Care,SUP-003,B,2251,1462,789,27449.31,333628.48,6.96,0.0,0.0,0.0,8363.4,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0048,Health,SUP-003,B,1903,1903,0,0.0,1535140.47,21.37,24292.71,0.0,24292.71,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0049,Beverages,SUP-001,B,444,260,184,813.28,39154.05,32.29,16860.11,0.0,16860.11,277.84,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0050,Snacks,SUP-009,B,813,813,0,0.0,124250.88,17.69,729.43,0.0,729.43,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0051,Personal Care,SUP-007,B,824,824,0,0.0,251703.76,13.01,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0052,Household,SUP-012,B,1303,1303,0,0.0,450349.4,14.46,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0053,Frozen,SUP-008,B,1742,1742,0,0.0,98155.0,18.08,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0054,Dairy,SUP-009,B,2070,2070,0,0.0,262627.5,12.84,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0055,Pet Care,SUP-002,B,800,735,65,4257.5,323117.42,10.07,0.0,0.0,0.0,1565.2,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0056,Health,SUP-007,B,945,945,0,0.0,1476505.82,21.27,30459.42,0.0,30459.42,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0057,Beverages,SUP-005,B,1266,1266,0,0.0,65800.35,15.99,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0058,Snacks,SUP-001,B,1070,864,206,1602.68,35663.76,8.41,0.0,0.0,0.0,786.92,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0059,Personal Care,SUP-009,B,1041,1041,0,0.0,146827.28,13.88,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0060,Household,SUP-002,B,1543,1485,58,767.34,209342.76,14.39,0.0,0.0,0.0,197.78,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0061,Frozen,SUP-002,C,332,327,5,152.1,193408.29,46.38,36584.31,8984.52,39603.3,88.65,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0062,Dairy,SUP-001,C,582,582,0,0.0,101087.36,47.27,24567.3,7400.94,27192.1,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0063,Pet Care,SUP-007,C,272,272,0,0.0,89836.74,19.91,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0064,Health,SUP-005,C,487,487,0,0.0,435143.68,37.76,44790.55,22166.05,53158.61,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0065,Beverages,SUP-007,C,320,320,0,0.0,184593.92,32.68,41282.78,1075.2,41820.38,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0066,Snacks,SUP-012,C,271,260,11,132.33,14152.16,8.07,0.0,0.0,0.0,56.65,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0067,Personal Care,SUP-006,C,453,453,0,0.0,178072.62,20.58,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0068,Household,SUP-006,C,335,335,0,0.0,145798.02,20.65,0.0,3348.18,1674.09,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0069,Frozen,SUP-006,C,128,128,0,0.0,163549.71,84.58,76538.92,0.0,76538.92,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0070,Dairy,SUP-012,C,423,423,0,0.0,23795.2,23.92,0.0,387.2,193.6,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0071,Pet Care,SUP-003,C,209,209,0,0.0,144919.53,123.47,92099.97,0.0,92099.97,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0072,Health,SUP-008,C,305,305,0,0.0,313680.6,56.49,65109.51,0.0,65109.51,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0073,Beverages,SUP-001,C,578,569,9,218.88,168936.25,19.59,0.0,0.0,0.0,83.43,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0074,Snacks,SUP-001,C,628,628,0,0.0,89065.92,24.75,0.0,7453.0,3726.5,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0075,Personal Care,SUP-002,C,161,158,3,43.11,33759.18,29.21,14420.0,0.0,14420.0,22.05,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0076,Household,SUP-008,C,353,353,0,0.0,43948.06,16.33,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0077,Frozen,SUP-003,C,692,532,160,5028.8,172438.35,19.29,0.0,0.0,0.0,2755.2,31,1
2025-03-01,Portugal North,WH-PORTO,SKU-0078,Dairy,SUP-006,C,192,192,0,0.0,79355.52,60.03,19923.19,0.0,19923.19,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0079,Pet Care,SUP-010,C,488,488,0,0.0,138177.55,12.33,0.0,0.0,0.0,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0080,Health,SUP-003,C,52,52,0,0.0,169138.86,47.6,17855.25,18806.82,25555.4,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0081,Beverages,SUP-010,C,191,191,0,0.0,87395.0,26.69,26.36,0.0,26.36,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0082,Snacks,SUP-010,C,329,329,0,0.0,25116.9,38.11,826.2,106.14,879.27,0.0,31,0
2025-03-01,Portugal North,WH-PORTO,SKU-0083,Personal Care,SUP-008,C,430,430,0,0.0,126777.04,22.39,0.0,0.0,0.0,0.0,31,0
