forecast_date,days_ahead,forecast_q10,forecast_q50,forecast_q90,forecast_mean,forecast_sigma,product_id,warehouse_id,supplier_id,category,abc_class
2026-01-02,2,26.1460508785185,42.26287902414225,58.379707169766,42.26287902414225,12.576027823566225,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-03,3,29.116648534847343,46.10527706740699,63.09390559996663,46.10527706740699,13.25629728003981,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-04,4,26.756442994885337,44.57426691810979,62.39209084133425,44.57426691810979,13.903321881279668,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-05,5,30.032269463810437,48.64237960052805,67.25248973724567,48.64237960052805,14.521546098544366,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-06,6,24.241900922446156,43.6119176814087,62.98193444037124,43.6119176814087,15.114504386509939,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-07,7,24.123105380314495,44.22432174112758,64.32553810194067,44.22432174112758,15.685062467440392,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-08,8,20.773750261797687,41.580485929026935,62.38722159625618,41.580485929026935,16.23558210737103,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-09,9,20.773774829977256,42.26287902414225,63.751983218307245,42.26287902414225,16.768037098088296,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-10,10,23.954815469295546,46.10527706740699,68.25573866551844,46.10527706740699,17.284097022423374,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-11,11,21.781629972132272,44.57426691810979,67.3669038640873,44.57426691810979,17.78518910886875,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-12,12,25.225171208132736,48.64237960052805,72.05958799292337,48.64237960052805,18.272544798026978,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-13,13,19.58636880454431,43.6119176814087,67.63746655827309,43.6119176814087,18.747235400281873,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-14,14,19.605460094489057,44.22432174112758,68.8431833877661,44.22432174112758,19.21019981445432,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-15,15,16.382277684827123,41.580485929026935,66.77869417322674,41.580485929026935,19.66226636654432,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-16,16,16.498348198610234,42.26287902414225,68.02740984967427,42.26287902414225,20.10417022477225,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-17,17,19.786606914803922,46.10527706740699,72.42394722001005,46.10527706740699,20.536567439187547,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-18,18,17.71288667540355,44.57426691810979,71.43564716081603,44.57426691810979,20.96004637261037,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-19,19,21.249039196609086,48.64237960052805,76.03572000444701,48.64237960052805,21.37513709194999,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-20,20,15.696752476332275,43.6119176814087,71.52708288648512,43.6119176814087,21.782319147816548,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-21,21,15.796908943469766,44.22432174112758,72.6517345387854,44.22432174112758,22.182028068123405,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-22,22,12.64989401821099,41.580485929026935,70.51107783984288,41.580485929026935,22.574660816337715,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-23,23,12.837711254834641,42.26287902414225,71.68804679344986,42.26287902414225,22.96058040926607,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-24,24,16.19370993705373,46.10527706740699,76.01684419776025,46.10527706740699,23.340119847336943,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-25,25,14.18408432347309,44.57426691810979,74.9644495127465,44.57426691810979,23.71358547849167,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-26,26,17.781003285187072,48.64237960052805,79.50375591586904,48.64237960052805,24.08125989236049,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-27,27,12.286434476535074,43.6119176814087,74.93740088628232,43.6119176814087,24.443404422483567,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-28,28,12.441508021122402,44.22432174112758,76.00713546113276,44.22432174112758,24.800261319566136,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-29,29,9.346829637779436,41.580485929026935,73.81414222027443,41.580485929026935,25.15205564713245,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-30,30,9.58459957365696,42.26287902414225,74.94115847462754,42.26287902414225,25.498996941725498,SKU-0030,WH-LIS,SUP-003,Dairy,B
2026-01-01,1,29.64581520155272,44.168053668844216,58.69029213613571,44.168053668844216,11.331762886279348,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-02,2,24.54686883764699,39.95002878499192,55.353188732336854,39.95002878499192,12.019149569529258,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-03,3,26.419399423348597,42.65575562251167,58.892111821674746,42.65575562251167,12.66929605931492,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-04,4,18.54093813111308,35.5697721748376,52.598606218562125,35.5697721748376,13.287669807096721,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-05,5,24.12382554407876,41.909862628019674,59.69589971196059,41.909862628019674,13.878518478796183,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-06,6,24.329934539692893,42.84222887113467,61.35452320257645,42.84222887113467,14.445220020136222,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-07,7,25.076280815748383,44.28739654796294,63.4985122801775,44.28739654796294,14.990513256523329,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-08,8,24.282659683832208,44.168053668844216,64.05344765385622,44.168053668844216,15.51665537278762,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-09,9,19.412482188532017,39.95002878499192,60.487575381451826,39.95002878499192,16.025532759372343,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-10,10,21.4861371454495,42.65575562251167,63.825374099573835,42.65575562251167,16.518741068422056,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-11,11,13.786414473900358,35.5697721748376,57.35312987577485,35.5697721748376,16.99764432941902,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-12,12,19.529590087463063,41.909862628019674,64.29013516857628,41.909862628019674,17.46341945362614,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-13,13,19.88055373075778,42.84222887113467,65.80390401151156,42.84222887113467,17.917090312803168,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-14,14,20.758681081222893,44.28739654796294,67.816112014703,44.28739654796294,18.359554230454574,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-15,15,20.085645612808325,44.168053668844216,68.25046172488011,44.168053668844216,18.79160285353167,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-16,16,15.326375440290356,39.95002878499192,64.57368212969348,39.95002878499192,19.21393879631964,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-17,17,17.502500757531617,42.65575562251167,67.80901048749172,42.65575562251167,19.627189058359175,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-18,18,9.897838929262722,35.5697721748376,61.24170542041249,35.5697721748376,20.031915949215428,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-19,19,15.729524913852138,41.909862628019674,68.09020034218722,41.909862628019674,20.42862606394,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-20,20,16.1631732452233,42.84222887113467,69.52128449704604,42.84222887113467,20.817777718194275,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-21,21,17.118776131145985,44.28739654796294,71.4560169647799,44.28739654796294,21.19978715430896,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-22,22,16.518535379809,44.168053668844216,71.81757195787944,44.168053668844216,21.575033757838256,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-23,23,11.827834918255576,39.95002878499192,68.07222265172827,39.95002878499192,21.943864470865602,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-24,24,14.068700612579054,42.65575562251167,71.24281063244429,42.65575562251167,22.3065975482496,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-25,25,6.525295240254607,35.5697721748376,64.6142491094206,35.5697721748376,22.663525772558696,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-26,26,12.415056870630224,41.909862628019674,71.40466838540912,41.909862628019674,23.014919220090466,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-27,27,12.903867310609286,42.84222887113467,72.78059043166006,42.84222887113467,23.361027652291902,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-28,28,13.911955494517247,44.28739654796294,74.66283760140864,44.28739654796294,23.70208259278083,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-29,29,13.361733774154356,44.168053668844216,74.97437356353407,44.168053668844216,24.038299139058516,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-30,30,8.718774059691913,39.95002878499192,71.18128351029193,39.95002878499192,24.36987754919418,SKU-0030,WH-PORTO,SUP-003,Dairy,B
2026-01-01,1,26.733663650044925,42.37914626644844,58.02462888285195,42.37914626644844,12.208234952882995,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-02,2,22.7835076461986,39.378047925691355,55.97258820518411,39.378047925691355,12.948788582253295,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-03,3,20.63366005636752,38.12584139190228,55.61802272743704,38.12584139190228,13.649221619967657,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-04,4,22.578113724545425,40.92406828305106,59.27002284155669,40.92406828305106,14.315424405657408,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-05,5,20.275785652241805,39.437510247128266,58.599234842014724,39.437510247128266,14.951973147286985,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-06,6,24.2590851309615,44.20324042111605,64.1473957112706,44.20324042111605,15.56250706281897,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-07,7,20.533096276976533,41.23012434927046,61.92715242156439,41.23012434927046,16.149976816187372,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-08,8,20.955686886300562,42.37914626644844,63.80260564659631,42.37914626644844,16.716814177542588,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-09,9,17.251994219701015,39.378047925691355,61.50410163168169,39.378047925691355,17.265051443004392,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-10,10,15.318827264930462,38.12584139190228,60.93285551887409,38.12584139190228,17.79640768280743,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-11,11,17.455844358445795,40.92406828305106,64.39229220765631,40.92406828305106,18.312352429324488,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-12,12,15.32620221618689,39.437510247128266,63.548818278069646,39.437510247128266,18.81415362377181,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-13,13,19.465560340913274,44.20324042111605,68.94092050131883,44.20324042111605,19.30291433079433,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-14,14,15.881545364680733,41.23012434927046,66.57870333386019,41.23012434927046,19.779601278718545,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-15,15,16.434048515129263,42.37914626644844,68.32424401776761,42.37914626644844,20.245067345607513,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-16,16,12.849841463266682,39.378047925691355,65.90625438811603,39.378047925691355,20.700069490494055,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-17,17,11.027070591355745,38.12584139190228,65.2246121924488,38.12584139190228,21.145283209131584,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-18,18,13.26650115056313,40.92406828305106,68.58163541553898,40.92406828305106,21.58131430375549,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-19,19,11.232215345716593,39.437510247128266,67.64280514853994,39.437510247128266,22.008708552765665,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-20,20,15.46065352878636,44.20324042111605,72.94582731344573,44.20324042111605,22.427959720930478,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-21,21,11.960106548615716,41.23012434927046,70.50014214992521,41.23012434927046,22.839516245463237,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-22,22,12.591034831881654,42.37914626644844,72.16725770101522,42.37914626644844,23.243786856058506,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-23,23,9.080701117337131,39.378047925691355,69.67539473404558,39.378047925691355,23.641145329551563,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-24,24,7.327678063333234,38.12584139190228,68.92400472047132,38.12584139190228,24.031934536696728,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-25,25,9.633103050244031,40.92406828305106,72.21503351585808,40.92406828305106,24.41646990576599,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-26,26,7.661384838446658,39.437510247128266,71.21363565580987,39.437510247128266,24.79504240251013,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-27,27,11.949251725517733,44.20324042111605,76.45722911671436,44.20324042111605,25.167921106547016,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-28,28,8.505249596824015,41.23012434927046,73.95499910171691,41.23012434927046,25.535355449033286,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-29,29,9.190065707462928,42.37914626644844,75.56822682543395,42.37914626644844,25.89757716450659,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-30,30,5.731165319150328,39.378047925691355,73.02493053223239,39.378047925691355,26.254802000294582,SKU-0030,WH-MAD,SUP-003,Dairy,B
2026-01-01,1,13.409723078500546,26.68185078275757,39.953978487014595,26.68185078275757,10.356296274833843,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-02,2,18.88020483618117,32.95742208686215,47.03463933754313,32.95742208686215,10.984510985867988,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-03,3,15.168130003912742,30.006819880301208,44.84550975668967,30.006819880301208,11.57869123282816,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-04,4,11.652538560803649,27.215487798412724,42.7784370360218,27.215487798412724,12.143833815220333,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-05,5,14.654927568551518,30.909897906794537,47.16486824503755,30.909897906794537,12.68382074921457,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-06,6,11.815591305244197,28.73430084296969,45.653010380695186,28.73430084296969,13.201739198481508,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-07,7,12.203151235998405,29.760525873075753,47.3179005101531,29.760525873075753,13.700092223457489,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-08,8,8.508241458480505,26.68185078275757,44.85546010703464,26.68185078275757,14.180942704833043,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-09,9,14.187799085954179,32.95742208686215,51.72704508777012,32.95742208686215,14.646014647823982,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-10,10,10.65953533385963,30.006819880301208,49.354104426742786,30.006819880301208,15.096766346830433,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-11,11,7.3072962420271885,27.215487798412724,47.123679354798256,27.215487798412724,15.534444412250764,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-12,12,10.456175439465913,30.909897906794537,51.36362037412316,30.909897906794537,15.960124443870297,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-13,13,7.74922437193278,28.73430084296969,49.71937731400661,28.73430084296969,16.374742175996033,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-14,14,8.25722133121451,29.760525873075753,51.263830414937,29.760525873075753,16.77911768827135,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-15,15,4.672516900406798,26.68185078275757,48.691184665108345,26.68185078275757,17.1739744806896,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-16,16,10.453434669749662,32.95742208686215,55.46140950397464,32.95742208686215,17.559954684733526,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-17,17,7.018820371985559,30.006819880301208,52.99481938861686,30.006819880301208,17.937631326248514,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-18,18,3.7534590472777545,27.215487798412724,50.67751654954769,27.215487798412724,18.30751830977998,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-19,19,6.983229420692108,30.909897906794537,54.83656639289697,30.909897906794537,18.67007862140506,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-20,20,4.351845335605166,28.73430084296969,53.116756350334214,28.73430084296969,19.025731123821853,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-21,21,4.930648541655568,29.760525873075753,54.59040320449594,29.760525873075753,19.37485622817575,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-22,22,1.4124724758395857,26.68185078275757,51.95122908967556,26.68185078275757,19.71780066155954,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-23,23,7.256057303199384,32.95742208686215,58.65878687052492,32.95742208686215,20.054881500410694,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-24,24,3.8806103682486786,30.006819880301208,56.133029392353734,30.006819880301208,20.38638960341022,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-25,25,0.6712323898986732,27.215487798412724,53.75974320692677,27.215487798412724,20.712592549667686,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-26,26,3.9540791116402936,30.909897906794537,57.865716701948784,30.909897906794537,21.03373716663462,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-27,27,1.3731086423006147,28.73430084296969,56.09549304363877,28.73430084296969,21.350051715665323,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-28,28,1.9998790800574469,29.760525873075753,57.52117266609406,29.760525873075753,21.66174779024308,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-29,29,0.0,26.68185078275757,54.83628528411954,26.68185078275757,21.969021971735977,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-30,30,4.414632212425488,32.95742208686215,61.50021196129882,32.95742208686215,22.27205727949565,SKU-0030,WH-LYON,SUP-003,Dairy,B
2026-01-01,1,48.97906026850904,81.5317532178442,114.08444616717935,81.5317532178442,25.40100127418733,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-02,2,55.48720072012034,90.01454561565795,124.54189051119556,90.01454561565795,26.94183037485899,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-03,3,36.40784948029922,72.80286662299498,109.19788376569075,72.80286662299498,28.39918277282082,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-04,4,30.29683691664735,68.46825292521102,106.63966893377469,68.46825292521102,29.785314172935813,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-05,5,33.633254124889646,73.50199786457303,113.37074160425641,73.50199786457303,31.10974603877215,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-06,6,46.22096230116329,87.71766644332685,129.2143705854904,87.71766644332685,32.38005029046909,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-07,7,40.9258014635506,83.98896648824388,127.05213151293715,83.98896648824388,33.60236621176723,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-08,8,36.957142628118596,81.5317532178442,126.1063638075698,81.5317532178442,34.781753452724665,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-09,9,43.97808575494115,90.01454561565795,136.05100547637477,90.01454561565795,35.922440499811984,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-10,10,25.349569964184205,72.80286662299498,120.25616328180575,72.80286662299498,37.028004127672624,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-11,11,19.639213501208282,68.46825292521102,117.29729234921376,68.46825292521102,38.10150191128099,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-12,12,23.33492880176525,73.50199786457303,123.66906692738081,73.50199786457303,39.14557198600829,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-13,13,36.24733959732521,87.71766644332685,139.1879932893285,87.71766644332685,40.16250943763556,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-14,14,31.24757597836114,83.98896648824388,136.7303569981266,83.98896648824388,41.15432568448393,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-15,15,27.549219003547982,81.5317532178442,135.5142874321404,81.5317532178442,42.1227952629094,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-16,16,34.81876926022136,90.01454561565795,145.21032197109454,90.01454561565795,43.06949313583097,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-17,17,16.41994851155733,72.80286662299498,129.18578473443264,72.80286662299498,43.99582477001424,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-18,18,10.922678099315007,68.46825292521102,126.01382775110703,68.46825292521102,44.90305062476499,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-19,19,14.816796072941536,73.50199786457303,132.1871996562045,73.50199786457303,45.792306271104266,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-20,20,27.914550833801783,87.71766644332685,147.52078205285193,87.71766644332685,46.66461905815822,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-21,21,23.088454471611925,83.98896648824388,144.88947850487583,83.98896648824388,47.52092202450866,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-22,22,19.553272346096115,81.5317532178442,143.51023408959227,81.5317532178442,48.36206559149267,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-23,23,26.976526782168612,90.01454561565795,153.0525644491473,90.01454561565795,49.18882745596045,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-24,24,8.722826472156527,72.80286662299498,136.88290677383344,72.80286662299498,50.00192101018377,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-25,25,3.362867026540698,68.46825292521102,133.57363882388134,68.46825292521102,50.80200254837466,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-26,26,7.387165940892757,73.50199786457303,139.6168297882533,73.50199786457303,51.589677466926204,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-27,27,20.608570729122775,87.71766644332685,154.82676215753094,87.71766644332685,52.36550562496157,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-28,28,15.900124121377956,83.98896648824388,152.0778088551098,83.98896648824388,53.130006000134145,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-29,29,12.477063426768979,81.5317532178442,150.58644300891942,81.5317532178442,53.88366074971798,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-30,30,20.00733234857141,90.01454561565795,160.0217588827445,90.01454561565795,54.6269187672809,SKU-0031,WH-LIS,SUP-003,Pet Care,B
2026-01-01,1,34.83446806040671,63.24450633202697,91.65454460364724,63.24450633202697,22.16847065342026,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-02,2,36.65107580071287,66.78447187416091,96.91786794760895,66.78447187416091,23.51321389135266,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-03,3,27.844849377982904,59.608237787339675,91.37162619669644,59.608237787339675,24.78510366912844,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-04,4,27.49830250765808,60.8120253192567,94.12574813085531,60.8120253192567,25.994836030996396,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-05,5,30.084948309632694,64.87999697883838,99.67504564804406,64.87999697883838,27.150720739371415,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-06,6,22.105595543407873,58.32143042563526,94.53726530786265,58.32143042563526,28.259366112074723,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-07,7,21.527170806348124,59.11011880861538,96.69306681088264,59.11011880861538,29.32613014779178,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-08,8,24.342459279648224,63.24450633202697,102.14655338440572,63.24450633202697,30.355428605673914,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-09,9,26.60661044289686,66.78447187416091,106.96233330542498,66.78447187416091,31.350951855136877,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-10,10,18.193846164206747,59.608237787339675,101.0226294104726,59.608237787339675,32.31582149059583,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-11,11,18.196967911826306,60.8120253192567,103.42708272668709,60.8120253192567,33.252705980130386,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-12,12,21.097187542223253,64.87999697883838,108.6628064154535,64.87999697883838,34.163907730087665,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-13,13,13.401215750198546,58.32143042563526,103.24164510107198,58.32143042563526,35.0514297537046,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-14,14,13.080595991061806,59.11011880861538,105.13964162616895,59.11011880861538,35.91702749627024,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-15,15,16.13178771872625,63.24450633202697,110.35722494532769,63.24450633202697,36.7622496666999,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-16,16,18.612908276324298,66.78447187416091,114.95603547199752,66.78447187416091,37.588470798181206,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-17,17,10.40060805591709,59.608237787339675,108.81586751876226,59.608237787339675,38.396917497823516,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-18,18,10.58969853017662,60.8120253192567,111.03435210833678,60.8120253192567,39.1886898189211,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-19,19,13.663072115727786,64.87999697883838,116.09692184194897,64.87999697883838,39.964778819762714,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-20,20,6.128857421826737,58.32143042563526,110.51400342944379,58.32143042563526,40.72608110905712,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-21,21,5.959804029846211,59.11011880861538,112.26043358738455,59.11011880861538,41.47341098692563,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-22,22,9.153404980634491,63.24450633202697,117.33560768341945,63.24450633202697,42.20751065011282,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-23,23,11.7686693286106,66.78447187416091,121.80027441971123,66.78447187416091,42.92905882579226,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-24,24,3.683021524410954,59.608237787339675,115.5334540502684,59.608237787339675,43.638678119957724,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-25,25,3.991948776016166,60.8120253192567,117.63210186249722,60.8120253192567,44.33694130684052,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-26,26,7.178936479883269,64.87999697883838,122.58105747779348,64.87999697883838,45.024376740107854,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-27,27,0.0,58.32143042563526,116.89022473650056,58.32143042563526,45.70147303122855,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-28,28,0.0,59.11011880861538,118.53397724403516,59.11011880861538,46.368683112776175,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-29,29,2.9777141851308784,63.24450633202697,123.51129847892307,63.24450633202697,47.02642778270532,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-30,30,5.68637435875916,66.78447187416091,127.88256938956266,66.78447187416091,47.67509880840252,SKU-0031,WH-PORTO,SUP-003,Pet Care,B
2026-01-01,1,44.395775897256534,80.3893464844102,116.38291707156387,80.3893464844102,28.08593236110484,SKU-0031,WH-MAD,SUP-003,Pet Care,B
2026-01-02,2,38.612876745556775,76.78982350749631,114.96677026943584,76.78982350749631,29.789629842725905,SKU-0031,WH-MAD,SUP-003,Pet Care,B
