product_id,product_name,warehouse_id,category,supplier_id,units_demanded,units_lost_sales,lost_sales_revenue_observed,lost_sales_margin_proxy_observed,excess_inventory_value_proxy_observed,trapped_working_capital_proxy_observed,slow_moving_value_proxy_observed,supplier_delay_impact_proxy_observed,lost_sales_revenue_annualized,lost_sales_margin_proxy_annualized,excess_inventory_value_proxy_annualized,trapped_working_capital_proxy_annualized,slow_moving_value_proxy_annualized,supplier_delay_impact_proxy_annualized,opportunity_margin_recovery_12m_proxy,opportunity_wc_release_12m_proxy,opportunity_total_12m_proxy,stockout_rate,opportunity_share,opportunity_rank
SKU-0041,Beverages Product 41,WH-PORTO,Beverages,SUP-006,25817,1232,16003.68,5334.5599999999995,258380.89446476373,259952.68446476373,3143.58,6869.554440439913,7990.893570451436,2663.6311901504787,129013.71611441691,129798.53601865767,1569.639808481532,3430.078482572597,932.2709165526675,32449.634004664418,33381.90492121709,0.04772049424797614,0.000780058066273381,163
SKU-0049,Beverages Product 49,WH-PORTO,Beverages,SUP-001,11183,865,3823.3,1306.1499999999999,261784.82385306226,261784.82385306226,0.0,2493.6641395599586,1909.03488372093,652.1816005471956,130713.35253949072,130713.35253949072,0.0,1245.1264171537412,228.26356019151842,32678.33813487268,32906.6016950642,0.07734954842171153,0.0007689513269677201,164
SKU-0109,Frozen Product 109,WH-PORTO,Frozen,SUP-008,15693,249,5794.23,2953.1399999999994,190314.51386828287,243383.41699896703,107151.31,1999.5059591487725,2893.1517783857726,1474.5500683994526,95027.08284804822,121525.23557403962,53502.36409028727,998.3853284395376,516.0925239398084,30381.308893509904,30897.401417449713,0.015866947046453833,0.0007220009540932306,165
SKU-0089,Beverages Product 89,WH-LIS,Beverages,SUP-002,6901,364,3410.68,1914.6399999999996,238152.42303338676,239818.1017748785,4849.799999999999,2342.862769707392,1703.0071135430915,956.010396716826,118913.31656249818,119745.01661809938,2421.582763337893,1169.8288795392587,334.60363885088907,29936.254154524846,30270.857793375733,0.05274597884364585,0.0007073600757795299,166
SKU-0062,Dairy Product 62,WH-LYON,Dairy,SUP-001,13617,527,2318.8,495.3800000000002,227286.55560654652,237904.5136484816,27894.52,1512.3867880657108,1157.8139534883721,247.35116279069774,113487.81504294046,118789.53143870832,13928.180300957592,755.1589297455326,86.5729069767442,29697.38285967708,29783.955766653824,0.03870162297128589,0.0006959822992767911,167
SKU-0007,Pet Care Product 7,WH-MAD,Pet Care,SUP-005,70658,9376,395385.92,170080.64,0.0,0.0,0.0,169416.5535124211,197422.51819425443,84923.98577291382,0.0,0.0,0.0,84592.396760648,29723.395020519834,0.0,29723.395020519834,0.13269551926179626,0.0006945671344252692,168
SKU-0020,Household Product 20,WH-LYON,Household,SUP-008,45767,1291,55177.340000000004,22773.24,205001.3960510052,205001.3960510052,0.0,19040.91141359213,27550.92900136799,11371.043228454173,102360.47819236238,102360.47819236238,0.0,9507.431827580202,3979.86512995896,25590.119548090595,29569.984678049554,0.028208097537527038,0.0006909822888217566,169
SKU-0055,Pet Care Product 55,WH-LYON,Pet Care,SUP-002,18911,6076,397978.0,146310.08,23690.08324508712,31000.71324508712,14621.26,273378.8685431083,198716.7852257182,73054.96470588235,11828.837735235018,15479.152304318464,7300.629138166894,136502.44462138784,25569.23764705882,3869.788076079616,29439.02572313844,0.32129448469144944,0.0006879220803234626,170
SKU-0078,Dairy Product 78,WH-PORTO,Dairy,SUP-006,4418,102,1564.68,813.9599999999999,226943.52842472357,234173.34982383242,18186.56,671.6364262386853,781.2697674418605,406.4232558139534,113316.53608074432,116926.50162202302,9080.84049247606,335.35881747896053,142.24813953488368,29231.625405505754,29373.87354504064,0.023087369850611137,0.0006863996243048378,171
SKU-0117,Frozen Product 117,WH-LYON,Frozen,SUP-011,1431,8,153.84,33.68000000000001,207302.438657054,234600.47499784274,70158.42,31.152877373264545,76.81477428180574,16.81696306429549,103509.42559483545,117139.77205774638,35031.2220246238,15.555130288976141,5.885937072503421,29284.943014436594,29290.828951509095,0.005590496156533892,0.0006844590638365974,172
SKU-0033,Beverages Product 33,WH-LIS,Beverages,SUP-005,34832,1268,45521.2,24332.92,200422.92609794243,200422.92609794243,0.0,19505.107353720694,22729.463748290014,12149.816415868672,100074.3748642257,100074.3748642257,0.0,9739.212290161495,4252.435745554035,25018.593716056424,29271.029461610462,0.03640330730362885,0.000683996395458625,173
SKU-0047,Pet Care Product 47,WH-LIS,Pet Care,SUP-003,57063,6556,228083.24,69493.59999999999,131616.31144411993,131616.31144411993,0.0,153904.58445701358,113885.6123119015,34699.26675786593,65718.13088523087,65718.13088523087,0.0,76847.02233489734,12144.743365253074,16429.532721307718,28574.276086560792,0.11489055955698088,0.0006677148773219757,174
SKU-0077,Frozen Product 77,WH-LYON,Frozen,SUP-003,13921,2277,71566.11,39209.939999999995,118993.51283645222,170423.19517429388,104187.72,48290.932822398194,35734.10417236662,19578.150615595074,59415.365506573275,85095.02905419598,52022.59616963064,24112.435677394446,6852.352715458275,21273.757263548996,28126.10997900727,0.16356583578765893,0.0006572422698403916,175
SKU-0023,Pet Care Product 23,WH-MAD,Pet Care,SUP-007,43227,8518,320361.98,159031.06,0.0,0.0,0.0,113424.48768714981,159961.86415868672,79406.753625171,0.0,0.0,0.0,56634.662114650724,27792.363768809846,0.0,27792.363768809846,0.1970527679459597,0.0006494433912573063,176
SKU-0078,Dairy Product 78,WH-MAD,Dairy,SUP-006,4512,103,1580.02,821.9399999999999,204714.34444785945,218968.3318872578,35968.32,678.2210970841627,788.9292749658002,410.4077975376196,102217.14873251531,109334.39280280314,17959.557865937073,338.6466490228719,143.64272913816686,27333.598200700784,27477.24092983895,0.022828014184397165,0.00064207969787353,177
SKU-0029,Frozen Product 29,WH-MAD,Frozen,SUP-002,45112,5423,132592.35,56019.590000000004,140936.42371241894,140936.42371241894,0.0,91080.27735319993,66205.48255813953,27971.477906976746,70371.81211358811,70371.81211358811,0.0,45477.840265277664,9790.01726744186,17592.953028397027,27382.970295838888,0.12021191700656145,0.0006398768107513599,178
SKU-0010,Snacks Product 10,WH-LYON,Snacks,SUP-001,61824,7199,104457.49,60759.55999999999,129936.2891969983,129936.2891969983,0.0,68130.12238679752,52157.29664842681,30338.220793433647,64879.26888769409,64879.26888769409,0.0,34018.46056249124,10618.377277701775,16219.817221923522,26838.194499625297,0.11644345238095238,0.0006271466578391809,179
SKU-0117,Frozen Product 117,WH-PORTO,Frozen,SUP-011,1556,3,57.69,12.630000000000003,193556.74312841363,213628.0546314347,56490.22,11.682329014974204,28.805540355677152,6.306361149110808,96645.979811041,106667.90689531282,28206.47099863201,5.833173858366052,2.207226402188783,26666.976723828204,26669.183950230392,0.0019280205655526992,0.0006231972714080609,180
SKU-0104,Health Product 104,WH-PORTO,Health,SUP-008,5011,165,7251.750000000001,2514.6000000000004,146739.5547764203,205218.07530633613,125261.73,2502.475279589715,3620.9148426812585,1255.5800273597813,73269.4083356955,102468.66961260285,62545.1866621067,1249.525960397053,439.45300957592343,25617.167403150714,26056.620412726636,0.03292755936938735,0.0006088830754488287,181
SKU-0094,Dairy Product 94,WH-LIS,Dairy,SUP-007,9264,0,0.0,0.0,177260.22306519235,202189.3104464028,62799.5,0.0,0.0,0.0,88508.86650997977,100956.3588412271,31356.795485636114,0.0,0.0,25239.089710306776,25239.089710306776,0.0,0.0005897792699483994,182
SKU-0055,Pet Care Product 55,WH-PORTO,Pet Care,SUP-002,20471,4561,298745.5,109828.88,48323.42510364314,48323.42510364314,0.0,205214.12432934775,149168.4097127223,54839.31764705882,24128.65959347434,24128.65959347434,0.0,102466.6968265553,19193.761176470587,6032.164898368585,25225.92607483917,0.2228029895950369,0.0005894716661716759,183
SKU-0027,Personal Care Product 27,WH-PORTO,Personal Care,SUP-008,19340,136,6673.52,3590.4,196693.94594498575,196693.94594498575,0.0,2302.9363709239224,3332.195348837209,1792.7441860465117,98212.43538976717,98212.43538976717,0.0,1149.8929895858162,627.460465116279,24553.108847441792,25180.569312558073,0.00703205791106515,0.0005884117833291325,184
SKU-0049,Beverages Product 49,WH-MAD,Beverages,SUP-001,11723,1753,7748.26,2647.0299999999997,190001.04332772133,190001.04332772133,0.0,5053.633799593766,3868.8302325581394,1321.7044459644321,94870.5619899019,94870.5619899019,0.0,2523.3602419312233,462.59655608755116,23717.640497475473,24180.23705356302,0.1495351019363644,0.0005650363273920268,185
SKU-0047,Pet Care Product 47,WH-MAD,Pet Care,SUP-003,51322,11890,413653.1,126033.99999999997,9706.102738185318,9706.102738185318,0.0,279122.25582579186,206543.61354309163,62930.793433652514,4846.412447931109,4846.412447931109,0.0,139370.20981725585,22025.777701778377,1211.6031119827774,23237.380813761156,0.23167452554460075,0.0005430039533579682,186
SKU-0040,Health Product 40,WH-LIS,Health,SUP-007,46795,951,56422.829999999994,24992.28,148044.91676322598,148044.91676322598,0.0,19976.56084723021,28172.822093023253,12479.04541723666,73921.19646864224,73921.19646864224,0.0,9974.616565306464,4367.665896032831,18480.29911716056,22847.965013193392,0.020322684047440965,0.000533904204943847,187
SKU-0007,Pet Care Product 7,WH-LYON,Pet Care,SUP-005,49401,7166,302190.22000000003,129991.24,0.0,0.0,0.0,129483.68413715971,150888.41354309165,64906.706703146374,0.0,0.0,0.0,64653.27593715909,22717.34734610123,0.0,22717.34734610123,0.14505779235238153,0.0005308519715541254,188
SKU-0062,Dairy Product 62,WH-PORTO,Dairy,SUP-001,15072,592,2604.8,556.4800000000002,159681.90356411668,177604.56304035962,42298.5,1698.9240579409882,1300.6183310533515,277.8593707250343,79731.73023379287,88680.80097090459,21120.31805745554,848.2999742113004,97.250779753762,22170.200242726147,22267.45102247991,0.03927813163481953,0.0005203389329167019,189
SKU-0014,Dairy Product 14,WH-LIS,Dairy,SUP-009,96256,285,3137.85,897.7499999999999,171973.49423095165,171973.49423095165,0.0,721.4576734458591,1566.7787277701777,448.2609439124486,85869.11818645328,85869.11818645328,0.0,360.2353636220774,156.891330369357,21467.27954661332,21624.170876982676,0.0029608543882978723,0.0005053069607283894,190
SKU-0047,Pet Care Product 47,WH-LYON,Pet Care,SUP-003,47598,11639,404920.81,123373.39999999998,0.0,0.0,0.0,273229.9357070136,202183.44138166893,61602.31326949383,0.0,0.0,0.0,136428.08007258544,21560.80964432284,0.0,21560.80964432284,0.24452708096978865,0.0005038263549708097,191
SKU-0041,Beverages Product 41,WH-MAD,Beverages,SUP-006,30109,1305,16951.95,5650.65,163683.59490662714,163683.59490662714,0.0,7276.597844784162,8464.379958960328,2821.4599863201092,81729.8387700669,81729.8387700669,0.0,3633.3217692834733,987.5109952120381,20432.459692516724,21419.970687728764,0.043342522169450996,0.0005005352736380932,192
SKU-0101,Frozen Product 101,WH-LIS,Frozen,SUP-004,14036,37,739.6299999999999,210.89999999999998,125396.52314639643,170220.75544053412,91513.16,292.1240874928025,369.3090971272229,105.30574555403555,62612.491037530366,84993.94765498626,45693.985499316004,145.8622324690464,36.85701094391244,21248.486913746565,21285.343924690475,0.0026360786548874325,0.0004973893569298604,193
SKU-0007,Pet Care Product 7,WH-LIS,Pet Care,SUP-005,79812,6677,281569.09,121120.78000000001,0.0,0.0,0.0,120647.85919394577,140591.95328317373,60477.544049247605,0.0,0.0,0.0,60241.40712146403,21167.14041723666,0.0,21167.14041723666,0.08365909888237358,0.000494627213796664,194
SKU-0056,Health Product 56,WH-MAD,Health,SUP-007,25651,994,117560.38,49342.16,52765.52007237316,94629.82007237316,83728.6,41622.373147421094,58699.77934336525,24637.33023255814,26346.66870918769,47250.18375706731,41807.030095759226,20782.717098233512,8623.065581395349,11812.545939266827,20435.611520662176,0.038750925889828855,0.0004775330719904455,195
SKU-0038,Dairy Product 38,WH-PORTO,Dairy,SUP-001,20026,2519,47105.299999999996,24308.35,126742.68833202404,126742.68833202404,0.0,30723.40579949617,23520.430232558138,12137.548221614225,63284.652860723356,63284.652860723356,0.0,15340.68825829836,4248.141877564978,15821.163215180839,20069.305092745817,0.1257864775791471,0.00046897333627439496,196
SKU-0060,Household Product 60,WH-LIS,Household,SUP-002,52339,10579,139960.17,36074.39,96292.10913495974,108429.62913495974,24275.04,96141.37694973362,69884.35300957592,18012.52031463748,48080.19129173776,54140.64929447374,12120.916005471954,48004.928299114596,6304.382110123118,13535.162323618435,19839.544433741554,0.20212461071094212,0.0004636043600044203,197
SKU-0007,Pet Care Product 7,WH-PORTO,Pet Care,SUP-005,56876,6216,262128.72,112758.24,964.6529225523644,964.6529225523644,0.0,112317.97105729622,130885.06538987688,56301.99398084816,481.66664395569495,481.66664395569495,0.0,56082.16065104394,19705.697893296852,120.41666098892374,19826.114554285778,0.10929038610310149,0.0004632905347202347,198
SKU-0098,Snacks Product 98,WH-MAD,Snacks,SUP-003,20759,4657,103245.69,47780.82000000001,0.0,91081.725,182163.45,69667.48199660634,51552.225512995894,23857.72818057456,0.0,45478.56309849521,90957.12619699042,34786.08882183491,8350.204863201096,11369.640774623802,19719.845637824896,0.22433643239077028,0.00046080727543125526,199
SKU-0117,Frozen Product 117,WH-MAD,Frozen,SUP-011,1736,15,288.45,63.15000000000002,138040.1723142401,155375.46717438803,41635.44,58.41164507487102,144.02770177838576,31.531805745554045,68925.66743460688,77581.4576178545,20789.241586867305,29.165869291830262,11.036132010943914,19395.364404463624,19406.400536474564,0.008640552995391706,0.00045348278690313657,200
SKU-0098,Snacks Product 98,WH-LYON,Snacks,SUP-003,14675,3107,68882.19,31877.820000000007,14574.41442813976,108995.13327653366,190309.89,46479.89404411765,34393.97995896033,15917.105745554038,7277.23839435159,54423.01456352227,95024.77407660738,23208.155028868594,5570.9870109439125,13605.753640880568,19176.74065182448,0.2117206132879046,0.00044811616549721286,201
SKU-0046,Dairy Product 46,WH-LIS,Dairy,SUP-002,22359,4587,97657.23,51970.70999999999,80643.1091138377,80643.1091138377,0.0,67082.66045473391,48761.817989056086,25949.807318741445,40266.395111560545,40266.395111560545,0.0,33495.446054689295,9082.432561559504,10066.598777890136,19149.03133944964,0.20515228766939486,0.00044746866282533435,202
SKU-0098,Snacks Product 98,WH-PORTO,Snacks,SUP-003,16747,3173,70345.41,32554.980000000007,11699.498644563344,107259.38364456335,191119.77,47467.236498868784,35124.589124487,16255.222571819428,5841.746929227935,53556.32699078744,95429.16012311901,23701.150919407806,5689.327900136799,13389.08174769686,19078.409647833658,0.18946677016779126,0.00044581839690045885,203
SKU-0111,Pet Care Product 111,WH-MAD,Pet Care,SUP-005,11051,665,47048.75,25383.05,0.0,116620.11,233240.22,20159.638138018472,23492.1939124487,12674.163132694937,0.0,58230.28748290014,116460.57496580028,10066.029986835489,4435.957096443228,14557.571870725034,18993.528967168262,0.06017554972400688,0.00044383493131393585,204
SKU-0046,Dairy Product 46,WH-PORTO,Dairy,SUP-002,19198,3872,82434.87999999999,43869.759999999995,90508.12660349716,90508.12660349716,0.0,56626.13064764109,41161.054993160054,21904.8733242134,45192.15623840829,45192.15623840829,0.0,28274.333360313263,7666.7056634746905,11298.039059602073,18964.744723076765,0.20168767579956245,0.0004431623099689843,205
SKU-0111,Pet Care Product 111,WH-LYON,Pet Care,SUP-005,9643,387,27380.25,14771.789999999999,0.0,130222.26,260444.52,11731.999938967141,13671.397058823528,7375.791176470588,0.0,65022.0586867305,130044.117373461,5857.975345722307,2581.526911764706,16255.514671682626,18837.04158344733,0.04013273877424038,0.00044017818235878725,206
SKU-0114,Snacks Product 114,WH-LYON,Snacks,SUP-007,7112,64,1071.36,471.03999999999985,125902.35047408407,146865.54598388812,44189.18,379.3161071376348,534.947195622435,235.19781121751018,62865.05871824991,73332.31776213292,22064.364842681258,189.39860342713638,82.31923392612856,18333.07944053323,18415.39867445936,0.008998875140607425,0.00043032536080713304,207
SKU-0077,Frozen Product 77,WH-MAD,Frozen,SUP-003,15722,4095,128705.85,70515.9,966.1046568098868,48661.96965680989,95391.73000000001,86847.32977941177,64264.89090287277,35209.717510259914,482.39151810616784,24297.70030743585,47630.61757865937,43364.261791361554,12323.40112859097,6074.425076858963,18397.826205449932,0.26046304541406945,0.00042991473276695697,208
SKU-0107,Personal Care Product 107,WH-LYON,Personal Care,SUP-002,19949,2785,87226.2,50854.09999999999,37508.37315233277,75114.64315233278,75212.54000000001,59917.38202442063,43553.437756497944,25392.266073871404,18728.531054174364,37505.94357127423,37554.825034199726,29917.7078507709,8887.29312585499,9376.485892818557,18263.779018673547,0.13960599528798437,0.0004267823594181936,209
SKU-0049,Beverages Product 49,WH-LIS,Beverages,SUP-001,13135,2150,9503.0,3246.4999999999995,139922.7847302217,139922.7847302217,0.0,6198.124739946717,4745.0,1621.0294117647056,69865.68594600672,69865.68594600672,0.0,3094.822886567102,567.360294117647,17466.42148650168,18033.781780619327,0.16368481157213552,0.0004214078548418906,210
SKU-0073,Beverages Product 73,WH-LYON,Beverages,SUP-001,13977,2141,52069.12,19847.07,30595.2990327664,115348.15019226291,171931.2,33960.94926436435,25998.945006839946,9909.959712722297,15276.722499260924,57595.17759257997,85848.0,16957.245528718177,3468.4858994528036,14398.794398144992,17867.280297597797,0.15318022465479,0.00041751709950051775,211
SKU-0077,Frozen Product 77,WH-PORTO,Frozen,SUP-003,17192,4332,136154.76,74597.04,3529.0935197651984,37533.6235197652,68009.06,91873.65875565611,67984.25088919287,37247.49603283173,1762.132879226125,18741.138966777424,33958.012175102594,45873.98829796782,13036.623611491106,4685.284741694356,17721.908353185463,0.2519776640297813,0.00041412009270547977,212
SKU-0098,Snacks Product 98,WH-LIS,Snacks,SUP-003,20870,3097,68660.49,31775.220000000005,20389.85663276091,96381.6116327609,151983.51,46330.2967024887,34283.2816005472,15865.875923392616,10180.98176601605,48124.881321419605,75887.79911080711,23133.4586818172,5553.056573187415,12031.220330354901,17584.276903542315,0.14839482510781024,0.00041090396340667513,213
SKU-0033,Beverages Product 33,WH-PORTO,Beverages,SUP-005,30770,1119,40172.1,21473.61,105798.98685477924,105798.98685477924,0.0,17213.103413890738,20058.57250341997,10722.117168262652,52827.12749930837,52827.12749930837,0.0,8594.778038399616,3752.7410088919282,13206.781874827093,16959.522883719023,0.03636659083522912,0.00039630490401356875,214
SKU-0074,Snacks Product 74,WH-LIS,Snacks,SUP-001,19345,1514,9901.56,2119.6000000000004,97470.82246663804,132181.1448228944,72792.68,6458.0768178540275,4944.007387140903,1058.3502051983587,48668.74172410791,66000.16123167778,36346.55020519836,3224.621119721915,370.4225718194255,16500.040307919444,16870.46287973887,0.07826311708451797,0.0003942237772878467,215
SKU-0104,Health Product 104,WH-LYON,Health,SUP-008,5115,236,10372.2,3596.640000000001,75164.34932426395,129847.164959101,113490.63,3579.297975655592,5179.005471956225,1795.859917920657,37530.76265849021,64834.76772923648,56667.68803009576,1787.2007675982095,628.5509712722298,16208.69193230912,16837.24290358135,0.04613880742913001,0.0003934475031230188,216
SKU-0111,Pet Care Product 111,WH-LIS,Pet Care,SUP-005,13226,210,14857.5,8015.7,32229.53419035876,123452.04576396281,184826.34,6366.201517268992,7418.587551299589,4002.367305061559,16092.722270151775,61641.58235820305,92286.74979480164,3178.7463116322597,1400.8285567715457,15410.395589550762,16811.224146322307,0.0158778164221987,0.00039283950482207626,217
SKU-0103,Pet Care Product 103,WH-MAD,Pet Care,SUP-001,14561,893,39292.0,21878.499999999996,69173.0932737555,103883.0932737555,69420.0,25627.351076711187,19619.124487004105,10924.285225718193,34539.23261959064,51870.49116952224,34662.5170998632,12796.146570450866,3823.4998290013673,12967.62279238056,16791.12262138193,0.06132820548039283,0.0003923697785823321,218
SKU-0018,Snacks Product 18,WH-MAD,Snacks,SUP-004,73755,8489,173345.38,94143.01000000001,2045.7694123530596,2045.7694123530596,0.0,68464.4497297204,86554.12270861834,47007.111696306434,1021.4854110928409,1021.4854110928409,0.0,34185.39555587955,16452.48909370725,255.37135277321022,16707.86044648046,0.11509728154023456,0.0003904241337396954,219
SKU-0088,Health Product 88,WH-LYON,Health,SUP-011,10377,82,7598.12,3972.0799999999995,0.0,126623.97,253247.94,1538.632999397743,3793.8629274965797,1983.3231190150475,0.0,63225.37489740082,126450.74979480164,768.2640831466158,694.1630916552666,15806.343724350205,16500.506816005473,0.007902091163149272,0.0003855787580068001,220
SKU-0062,Dairy Product 62,WH-LIS,Dairy,SUP-001,18599,168,739.2,157.92000000000007,121023.91894915688,129606.44894915688,17165.06,482.12709752379396,369.09439124487005,78.85198358413135,60429.1797762548,64714.57437269803,8570.789192886457,240.73377646536906,27.59819425444597,16178.643593174507,16206.241787428953,0.009032743695897629,0.0003787024635081783,221
SKU-0023,Pet Care Product 23,WH-LYON,Pet Care,SUP-007,34549,4966,186771.26,92715.21999999999,0.0,0.0,0.0,66126.55621676285,93257.87948016415,46294.19329685362,0.0,0.0,0.0,33018.04790577078,16202.967653898766,0.0,16202.967653898766,0.1437378795334163,0.0003786259545648958,222
SKU-0109,Frozen Product 109,WH-MAD,Frozen,SUP-008,18665,331,7702.37,3925.6599999999994,44635.434595806575,121421.65555028572,156453.91999999998,2657.9778011174444,3845.9166210670314,1960.1448700410392,22287.1869048829,60627.77602716045,78119.946374829,1327.170858287096,686.0507045143637,15156.944006790112,15842.994711304475,0.017733726225555854,0.0003702142177819428,223
SKU-0040,Health Product 40,WH-LYON,Health,SUP-007,36778,2469,146485.77,64885.32,35738.3937070923,35738.3937070923,0.0,51863.437152272745,73142.68953488371,32398.27879616963,17844.751987809424,17844.751987809424,0.0,25896.244268918676,11339.39757865937,4461.187996952356,15800.585575611725,0.06713252487900376,0.00036922321416909073,224
SKU-0077,Frozen Product 77,WH-LIS,Frozen,SUP-003,19934,3238,101770.34,55758.35999999999,17357.798221867193,48444.0728377246,63490.280000000006,68671.9545361991,50815.55964432284,27841.0415868673,8667.02647193095,24188.90093812514,31701.712995896032,34289.006026966716,9744.364555403556,6047.225234531285,15791.58978993484,0.16243603892846392,0.0003690130034217927,225
SKU-0023,Pet Care Product 23,WH-PORTO,Pet Care,SUP-007,38567,4759,178985.99,88850.53,1703.1556355517082,1703.1556355517082,0.0,63370.17338614064,89370.5695622435,44364.49172366621,850.4128686407298,850.4128686407298,0.0,31641.74184123301,15527.572103283172,212.60321716018245,15740.175320443353,0.1233956491300853,0.00036781156594407373,226
SKU-0117,Frozen Product 117,WH-LIS,Frozen,SUP-011,1855,5,96.15,21.050000000000004,109777.08155091498,123377.25495911029,32052.68,19.47054835829034,48.00923392612859,10.510601915184681,54813.45385237205,61604.23811227805,16004.41614227086,9.721956430610089,3.678710670314638,15401.059528069512,15404.738238739827,0.0026954177897574125,0.0003599731755967412,227
SKU-0018,Snacks Product 18,WH-LIS,Snacks,SUP-004,86539,4470,91277.40000000001,49572.30000000001,48842.90224340297,53848.447243402974,10011.09,36050.90002259986,45576.26675786594,24752.242818057457,24388.04284383322,26887.39157844334,4998.697469220246,18000.79139295342,8663.28498632011,6721.847894610835,15385.132880930945,0.05165301193681462,0.00035951504363761287,228
SKU-0038,Dairy Product 38,WH-LYON,Dairy,SUP-001,20088,2254,42149.799999999996,21751.1,91888.24937246868,91888.24937246868,0.0,27491.288873388,21046.06976744186,10860.672366621066,45881.273626472044,45881.273626472044,0.0,13726.84054553573,3801.2353283173725,11470.318406618011,15271.553734935384,0.11220629231381919,0.00035686096115779704,229
SKU-0062,Dairy Product 62,WH-MAD,Dairy,SUP-001,16753,280,1232.0,263.2000000000001,111475.38245974366,120801.88772008145,20348.26,803.5451625396565,615.15731874145,131.41997264021893,55661.44267825778,60318.31602986283,10160.211901504787,401.2229607756151,45.99699042407662,15079.579007465707,15125.575997889782,0.016713424461290514,0.00035344979838720334,230
SKU-0005,Frozen Product 5,WH-LIS,Frozen,SUP-003,56860,7209,63583.380000000005,30566.16,78251.93679172751,78251.93679172751,0.0,42904.39611990951,31748.199316005474,15262.172913816688,39072.444499289384,39072.444499289384,0.0,21422.851687779712,5341.760519835841,9768.111124822346,15109.871644658186,0.12678508617657405,0.00035308282390079145,231
SKU-0074,Snacks Product 74,WH-PORTO,Snacks,SUP-001,17421,689,4506.06,964.6000000000003,66497.55177131727,119172.72199555534,107868.04000000001,2938.9794765531205,2249.947879616963,481.6402188782491,33203.29192411874,59504.84750804063,53860.23885088919,1467.479492396565,168.57407660738716,14876.211877010157,15044.785953617544,0.03954996842890764,0.00035156192153122775,232
SKU-0088,Health Product 88,WH-PORTO,Health,SUP-011,10326,2,185.32,96.87999999999998,43674.08511929084,119400.83511929084,151453.5,37.52763413165227,92.53324213406292,48.37373461012311,21807.169724406507,59618.74804177997,75623.15663474692,18.738148369429656,16.930807113543086,14904.687010444992,14921.617817558534,0.0001936858415649816,0.00034868376648682754,233
SKU-0056,Health Product 56,WH-LYON,Health,SUP-007,20482,981,116022.87,48696.840000000004,15149.69351545048,47096.95851545048,63894.53,41078.016154547375,57932.07599179206,24315.111627906976,7564.484450259131,23516.26519581317,31903.56149110807,20510.91093900108,8510.289069767441,5879.066298953292,14389.355368720733,0.04789571330924714,0.0003362460216196538,234
SKU-0115,Personal Care Product 115,WH-LYON,Personal Care,SUP-002,10421,1531,26226.03,14284.229999999998,79653.40932006676,94997.40817305987,32089.2,18015.172717531153,13095.076538987687,7132.34466484268,39772.22216391842,47433.72637916122,16022.651162790697,8995.264079205022,2496.320632694938,11858.431594790305,14354.752227485242,0.14691488340850206,0.0003354374260795597,235
SKU-0018,Snacks Product 18,WH-LYON,Snacks,SUP-004,56889,6916,141224.72,76698.44,0.0,2505.105,5010.21,55778.08155621938,70515.76306429549,38296.75868673051,0.0,1250.8390218878249,2501.6780437756497,27850.88887554046,13403.865540355677,312.7097554719562,13716.575295827633,0.12157007505844715,0.00032052470421949867,236
SKU-0111,Pet Care Product 111,WH-PORTO,Pet Care,SUP-005,10539,170,12027.5,6488.9,165.26253471456795,97888.97253471457,195447.42,5153.59170445585,6005.523255813953,3240.011627906976,82.51822868784856,48877.530745787706,97590.02503419972,2573.2708237023053,1134.0040697674417,12219.382686446927,13353.38675621437,0.016130562671980264,0.0003120378263564169,237
SKU-0040,Health Product 40,WH-MAD,Health,SUP-007,48992,2844,168734.52,74740.32,0.0,0.0,0.0,59740.62991537614,84251.8465116279,37319.038030095755,0.0,0.0,0.0,29829.452693724063,13061.663310533515,0.0,13061.663310533515,0.058050293925538864,0.00030522092278361393,238
SKU-0094,Dairy Product 94,WH-PORTO,Dairy,SUP-007,7916,0,0.0,0.0,78632.81302928702,104267.09385396026,57812.75,0.0,0.0,0.0,39262.62210080679,52062.228805328996,28866.831395348836,0.0,0.0,13015.557201332249,13015.557201332249,0.0,0.00030414352943318023,239
SKU-0037,Frozen Product 37,WH-LYON,Frozen,SUP-003,39557,8642,196432.66,63000.18000000001,16015.06176172794,16015.06176172794,0.0,132547.60372171947,98081.97113543091,31456.99822161423,7996.576666252665,7996.576666252665,0.0,66183.14002520876,11009.949377564979,1999.1441665631662,13009.093544128145,0.21846955026923173,0.0003039924886836608,240
SKU-0039,Pet Care Product 39,WH-MAD,Pet Care,SUP-008,40377,2213,51430.119999999995,29432.899999999998,62619.245798019896,62619.245798019896,0.0,17747.799348616893,25679.882079343362,14696.318057455539,31266.791677533874,31266.791677533874,0.0,8861.760276669174,5143.711320109439,7816.697919383469,12960.409239492907,0.054808430542140324,0.00030285484885689674,241
SKU-0037,Frozen Product 37,WH-MAD,Frozen,SUP-003,50333,8945,203319.85,65209.05000000001,12010.704997410978,12010.704997410978,0.0,137194.89878393666,101520.85533515732,32559.92236662107,5997.137242209312,5997.137242209312,0.0,68503.60883192459,11395.972828317374,1499.284310552328,12895.257138869702,0.17771640871793853,0.00030133239464867433,242
